timeTick, roll, pitch, yaw, gyroX, gyroY, gyroZ, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1, whisker2, whisker3, motor1, motor2, motor3, motor4, otX, otY, otZ, otRoll, otPitch, otYaw, otq0, otq1, otq2, otq3
260149, -1.3611294031143188, 1.1949752569198608, -1.7562469244003296, 0.041220832616090775, 0.07721637189388275, 0.03586829826235771, 0.03748559206724167, -1.247290015220642, 0.016609396785497665, 0.053943194448947906, -0.007073091808706522, 0.00032050226582214236, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
260158, -1.3227043151855469, 1.1815648078918457, -1.7850075960159302, -0.09193506091833115, 0.012649535201489925, 0.08842172473669052, 0.03736559674143791, -1.2477376461029053, 0.016505872830748558, 0.05129750072956085, -0.016561228781938553, -0.0003248932771384716, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
260168, -1.3286874294281006, 1.1719557046890259, -1.8055843114852905, -0.007500466890633106, -0.12407445162534714, -0.212490513920784, 0.03777353838086128, -1.2478026151657104, 0.016638457775115967, 0.05252448469400406, -0.01589367911219597, 0.00033423848799429834, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
260178, -1.3171577453613281, 1.4483119249343872, -1.8064346313476562, -0.12205154448747635, 0.016749905422329903, 0.1323801726102829, 0.037612900137901306, -1.2471786737442017, 0.016622355207800865, 0.04636918008327484, -0.0034684622660279274, 0.0004031651478726417, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
260189, -1.3218185901641846, 1.443278193473816, -1.817337155342102, -0.22410733997821808, 0.3332826495170593, 0.08370349556207657, 0.03572659194469452, -1.2478530406951904, 0.01670096255838871, 0.013727222569286823, -0.01403050310909748, 0.00143513735383749, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
260198, -1.3106154203414917, 1.4271392822265625, -1.834793210029602, 0.0017187446355819702, 0.01828554831445217, -0.05296170338988304, 0.035828571766614914, -1.2479751110076904, 0.016655346378684044, 0.014438196085393429, -0.015824265778064728, 0.001219840720295906, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
260208, -1.3151195049285889, 1.4004966020584106, -1.8496044874191284, -0.04548162221908569, -0.0260944627225399, 0.05092940479516983, 0.03610062971711159, -1.2480295896530151, 0.01662454940378666, 0.017523955553770065, -0.015236345119774342, 0.0008253760752268136, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
260219, -1.3234877586364746, 1.4099351167678833, -1.8564029932022095, -0.05266718566417694, -0.007355402689427137, -0.14928093552589417, 0.03609379008412361, -1.247611403465271, 0.016365978866815567, 0.01693141646683216, -0.008734765462577343, -0.0009226637776009738, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
260229, -1.322814702987671, 1.4051856994628906, -1.8642460107803345, 0.051067110151052475, -0.27587422728538513, 0.11051265150308609, 0.03598159924149513, -1.2479976415634155, 0.016256118193268776, 0.01580069400370121, -0.013750875368714333, -0.0016077598556876183, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
260239, -1.3276690244674683, 1.443124771118164, -1.8761740922927856, -0.17530058324337006, 0.007996964268386364, 0.012878874316811562, 0.0355643704533577, -1.2479544878005981, 0.016201382502913475, 0.009368284605443478, -0.012834679335355759, -0.0018648785771802068, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
260250, -1.3272511959075928, 1.4395571947097778, -1.8734718561172485, -0.03894677758216858, 0.06618615239858627, 0.054915186017751694, 0.03553937375545502, -1.2480378150939941, 0.016109565272927284, 0.009136781096458435, -0.013305806554853916, -0.002453776076436043, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
260258, -1.363640546798706, 1.4191069602966309, -1.8852111101150513, -0.124580517411232, -0.0576871894299984, 0.019278351217508316, 0.03558584675192833, -1.2481328248977661, 0.016049593687057495, 0.00942243356257677, -0.013430878520011902, -0.002806008094921708, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
