timeTick, yaw, laserFront
334266, -2.273033857345581, 307.0
334286, -2.27571439743042, 307.0
334306, -2.2775332927703857, 307.0
334326, -2.273968458175659, 307.0
334347, -2.269263744354248, 307.0
334366, -2.2656898498535156, 32766.0
334387, -2.270512819290161, 32766.0
334406, -2.2666196823120117, 32766.0
334426, -2.268974781036377, 32766.0
334446, -2.270690441131592, 32766.0
334466, -2.265596389770508, 302.0
334487, -2.262094736099243, 302.0
334506, -2.25705623626709, 302.0
334526, -2.258293628692627, 302.0
334546, -2.2544236183166504, 302.0
334566, -2.2579355239868164, 295.0
334586, -2.2577877044677734, 295.0
334606, -2.2531850337982178, 295.0
334626, -2.2573938369750977, 295.0
334647, -2.253641128540039, 295.0
334666, -2.247957706451416, 295.0
334687, -2.249105453491211, 295.0
334706, -2.2510182857513428, 295.0
334726, -2.2455809116363525, 295.0
334746, -2.2418265342712402, 295.0
334766, -2.2391679286956787, 303.0
334786, -2.246717929840088, 303.0
334806, -2.248666524887085, 303.0
334826, -2.2502033710479736, 303.0
334846, -2.2462401390075684, 303.0
334866, -2.2538065910339355, 296.0
334887, -2.251124620437622, 296.0
334906, -2.251896381378174, 296.0
334926, -2.2527623176574707, 296.0
334946, -2.2592172622680664, 296.0
334966, -2.2609376907348633, 306.0
334986, -2.2622992992401123, 306.0
335006, -2.265280246734619, 306.0
335026, -2.2658772468566895, 306.0
335046, -2.26029634475708, 306.0
335066, -2.2667057514190674, 298.0
335086, -2.2635326385498047, 298.0
335106, -2.2625763416290283, 298.0
335126, -2.266334295272827, 298.0
335148, -2.2621822357177734, 298.0
335166, -2.2698616981506348, 299.0
335187, -2.2768006324768066, 299.0
335206, -2.2778851985931396, 299.0
335226, -2.2817845344543457, 299.0
335246, -2.2841501235961914, 299.0
335266, -2.2862110137939453, 292.0
335287, -2.287024736404419, 292.0
335306, -2.293792247772217, 292.0
335327, -2.288928270339966, 292.0
335346, -2.2950549125671387, 292.0
335366, -2.29541015625, 294.0
335387, -2.2905094623565674, 294.0
335406, -2.299825429916382, 294.0
335426, -2.302321434020996, 294.0
335447, -2.2967121601104736, 294.0
335466, -2.3000173568725586, 32766.0
335487, -2.296201467514038, 32766.0
335506, -2.30350399017334, 32766.0
335526, -2.299121379852295, 32766.0
335546, -2.3018784523010254, 32766.0
335566, -2.299605369567871, 32766.0
335586, -2.307286262512207, 32766.0
335606, -2.309953451156616, 32766.0
335626, -2.3177547454833984, 32766.0
335646, -2.3241446018218994, 32766.0
335666, -2.3276326656341553, 295.0
335686, -2.3369550704956055, 295.0
335706, -2.3447983264923096, 295.0
335726, -2.353151321411133, 295.0
