timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, motor1, motor2, motor3, motor4, yaw, laserFront
183812, 0.0, 0.0, -27.189945220947266, 0.0, 0.0, -0.180816650390625, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.48646271228790283, 289.0
183832, 0.0, 0.0, -27.186748504638672, 0.0, 0.0, 0.48236846923828125, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.4883909821510315, 289.0
183852, 0.0, 0.0, -27.176040649414062, 0.0, 0.0, 0.6366729736328125, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.4890223443508148, 289.0
183872, 0.0, 0.0, -27.159135818481445, 0.0, 0.0, 1.1173248291015625, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.49006083607673645, 286.0
183892, 0.0, 0.0, -27.150693893432617, 0.0, 0.0, -0.1613616943359375, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.49072009325027466, 286.0
183912, 0.0, 0.0, -27.155092239379883, 0.0, 0.0, -0.29468536376953125, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.4903241991996765, 286.0
183932, 0.0, 0.0, -27.153844833374023, 0.0, 0.0, 0.39005279541015625, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.49119070172309875, 286.0
183952, 0.0, 0.0, -27.146080017089844, 0.0, 0.0, 0.4253387451171875, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.4914275109767914, 286.0
183972, 0.0, 0.0, -27.142087936401367, 0.0, 0.0, 0.0164031982421875, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.4916706681251526, 280.0
183992, 0.0, 0.0, -27.14508628845215, 0.0, 0.0, -0.3147125244140625, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.492384672164917, 280.0
184012, 0.0, 0.0, -27.140625, 0.0, 0.0, 0.7293701171875, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.4915391802787781, 280.0
184032, 0.0, 0.0, -27.127334594726562, 0.0, 0.0, 0.6727218627929688, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.4924374222755432, 280.0
184052, 0.0, 0.0, -27.12020492553711, 0.0, 0.0, 0.107574462890625, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.4946345388889313, 280.0
184072, 0.0, 0.0, -27.11153221130371, 0.0, 0.0, 0.77056884765625, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.49722370505332947, 286.0
184092, 0.0, 0.0, -27.090700149536133, 0.0, 0.0, 1.3896942138671875, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.4974590837955475, 286.0
184112, 0.0, 0.0, -27.065570831298828, 0.0, 0.0, 1.2622833251953125, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.4982975721359253, 286.0
184132, 0.0, 0.0, -27.047813415527344, 0.0, 0.0, 0.6397247314453125, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.49673980474472046, 286.0
184152, 0.0, 0.0, -27.042888641357422, 0.0, 0.0, -0.08335113525390625, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.49672821164131165, 286.0
184172, 0.0, 0.0, -27.044586181640625, 0.0, 0.0, -0.09479522705078125, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.49672985076904297, 285.0
184192, 0.0, 0.0, -27.042926788330078, 0.0, 0.0, 0.25119781494140625, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.4973914623260498, 285.0
184212, 0.0, 0.0, -27.037261962890625, 0.0, 0.0, 0.34027099609375, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.4965820908546448, 285.0
184232, 0.0, 0.0, -27.034997940063477, 0.0, 0.0, -0.0797271728515625, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.49628376960754395, 285.0
184252, 0.0, 0.0, -27.040191650390625, 0.0, 0.0, -0.4474639892578125, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.4969126284122467, 285.0
184272, 0.0, 0.0, -27.04374122619629, 0.0, 0.0, 0.0476837158203125, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.49516555666923523, 290.0
184292, 0.0, 0.0, -27.051128387451172, 0.0, 0.0, -0.7816314697265625, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.4936140477657318, 290.0
