timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, yaw, laserFront
440142, -1.5564954280853271, -2.0263431072235107, 0.008406362496316433, 0.015860509127378464, 0.02824602834880352, -0.0007229458424262702, 157352.875, 120557.3671875, 157467.875, 156891.984375, 146724.375, 156349.734375, -0.6285146474838257, 314.0
440161, -1.5564944744110107, -2.026332378387451, 0.008397246710956097, 0.015827158465981483, 0.028561890125274658, -0.0006037660059519112, 157352.875, 120557.3671875, 157467.875, 156908.328125, 146730.40625, 156349.734375, -0.6279391050338745, 322.0
440181, -1.5564275979995728, -2.0262224674224854, 0.008393863216042519, 0.015909241512417793, 0.028992321342229843, -0.0006335596553981304, 157352.875, 120557.3671875, 157467.875, 156896.984375, 146727.28125, 156354.109375, -0.626124382019043, 322.0
440201, -1.5564738512039185, -2.0262832641601562, 0.008399777114391327, 0.01593073643743992, 0.028734644874930382, -0.000773653679061681, 157350.96875, 120556.6328125, 157471.71875, 156891.984375, 146723.703125, 156342.265625, -0.624735414981842, 322.0
440221, -1.556491494178772, -2.0263512134552, 0.00842787604779005, 0.015906237065792084, 0.028423354029655457, -0.0005066408775746822, 157352.875, 120558.859375, 157467.875, 156891.984375, 146723.703125, 156342.265625, -0.6233393549919128, 322.0
440242, -1.5564920902252197, -2.0263731479644775, 0.008441360667347908, 0.016106130555272102, 0.028406191617250443, -0.0002466523146722466, 157352.875, 120559.625, 157471.71875, 156888.921875, 146726.171875, 156347.25, -0.6230652332305908, 322.0
440261, -1.556443452835083, -2.0262815952301025, 0.008433305658400059, 0.016347920522093773, 0.02847401238977909, 7.766606722725555e-05, 157350.96875, 120549.96875, 157475.546875, 156888.921875, 146726.171875, 156347.25, -0.6222505569458008, 320.0
440281, -1.5563665628433228, -2.0261919498443604, 0.008482725359499454, 0.01635165512561798, 0.028556067496538162, 0.00028610863955691457, 157349.046875, 120557.3671875, 157469.796875, 156888.921875, 146726.171875, 156347.25, -0.6213405132293701, 320.0
440302, -1.5563689470291138, -2.026190757751465, 0.008474498987197876, 0.016421550884842873, 0.028611479327082634, 0.00046084780478850007, 157352.875, 120563.3046875, 157473.625, 156892.5625, 146724.828125, 156348.5625, -0.6213405132293701, 320.0
440321, -1.5564194917678833, -2.026282548904419, 0.008460874669253826, 0.016222359612584114, 0.027977414429187775, 0.00047253811499103904, 157352.875, 120559.625, 157469.796875, 156888.921875, 146731.53125, 156342.265625, -0.619924008846283, 320.0
440342, -1.5563721656799316, -2.0261924266815186, 0.008482090197503567, 0.01616043783724308, 0.028592286631464958, 0.0007258336991071701, 157352.875, 120555.90625, 157469.796875, 156894.484375, 146723.046875, 156354.703125, -0.619924008846283, 320.0
440361, -1.5563569068908691, -2.0262086391448975, 0.008518324233591557, 0.016395574435591698, 0.02842586487531662, 0.0007821988547220826, 157350.96875, 120554.4140625, 157469.796875, 156882.578125, 146718.125, 156355.28125, -0.619924008846283, 32766.0
440381, -1.5565482378005981, -2.0265142917633057, 0.00849615503102541, 0.015633296221494675, 0.027250060811638832, 0.0006022601155564189, 157350.96875, 120554.4140625, 157469.796875, 156893.921875, 146727.28125, 156346.65625, -0.6185359954833984, 32766.0
440402, -1.5564683675765991, -2.026400566101074, 0.008519802242517471, 0.015867164358496666, 0.027764327824115753, 0.0006309572490863502, 157350.96875, 120554.4140625, 157469.796875, 156891.421875, 146728.625, 156344.765625, -0.6185359954833984, 32766.0
440421, -1.5564666986465454, -2.0263967514038086, 0.00852689053863287, 0.015820570290088654, 0.027784915640950203, 0.0008717788732610643, 157350.96875, 120554.4140625, 157469.796875, 156894.484375, 146725.5, 156339.78125, -0.619931697845459, 32766.0
440441, -1.5564689636230469, -2.0263986587524414, 0.008521919138729572, 0.016066526994109154, 0.02764924429357052, 0.0007321233861148357, 157350.96875, 120554.4140625, 157469.796875, 156892.78125, 146729.75, 156351.046875, -0.6194157600402832, 32766.0
440461, -1.556431531906128, -2.026324987411499, 0.008516072295606136, 0.016273140907287598, 0.02773052453994751, 0.0002204981428803876, 157349.046875, 120558.1328125, 157473.625, 156892.78125, 146729.75, 156351.046875, -0.6184545159339905, 325.0
440481, -1.556471586227417, -2.026388168334961, 0.008498660288751125, 0.01621720939874649, 0.027359820902347565, 0.0003585191152524203, 157349.046875, 120558.1328125, 157473.625, 156896.40625, 146720.578125, 156346.078125, -0.6184545159339905, 325.0
440501, -1.5563879013061523, -2.0262444019317627, 0.008514045737683773, 0.016359224915504456, 0.028138542547822, 0.0008475013892166317, 157352.875, 120560.3515625, 157469.796875, 156896.40625, 146720.578125, 156346.078125, -0.6154473423957825, 325.0
440521, -1.5564075708389282, -2.026360273361206, 0.008559692651033401, 0.016276178881525993, 0.02754868194460869, 0.0009710974409244955, 157352.875, 120552.1875, 157467.875, 156887.5625, 146716.34375, 156356.59375, -0.6137268543243408, 325.0
440542, -1.5564554929733276, -2.0264244079589844, 0.008546710945665836, 0.016030650585889816, 0.02719355933368206, 0.0010546875419095159, 157352.875, 120552.1875, 157467.875, 156891.421875, 146722.375, 156347.828125, -0.6137268543243408, 325.0
440561, -1.556372880935669, -2.0263028144836426, 0.008570742793381214, 0.016410674899816513, 0.02771136537194252, 0.001426368486136198, 157352.875, 120555.90625, 157471.71875, 156891.421875, 146722.375, 156347.828125, -0.6137951612472534, 319.0
440581, -1.5563738346099854, -2.0263125896453857, 0.008571535348892212, 0.016222402453422546, 0.027661949396133423, 0.0011461040703579783, 157352.875, 120561.0859375, 157467.875, 156884.5, 146729.078125, 156344.765625, -0.618172287940979, 319.0
440621, -1.5564560890197754, -2.0264601707458496, 0.008581859059631824, 0.01581834815442562, 0.02743312157690525, 0.0011414280161261559, 157352.875, 120561.0859375, 157467.875, 156891.984375, 146725.5, 156341.6875, -0.6181958317756653, 319.0
440661, -1.5564661026000977, -2.0264477729797363, 0.008551780134439468, 0.015781864523887634, 0.027547864243388176, 0.0005613385001197457, 157350.96875, 120558.1328125, 157473.625, 156895.84375, 146726.625, 156351.625, -0.6174048185348511, 32766.0
440681, -1.5564886331558228, -2.0264623165130615, 0.008525687269866467, 0.015922071412205696, 0.027692627161741257, 7.563127292087302e-05, 157350.96875, 120560.3515625, 157471.71875, 156895.84375, 146726.625, 156351.625, -0.61686772108078, 32766.0
440703, -1.5564241409301758, -2.0263423919677734, 0.008509252220392227, 0.016021031886339188, 0.028199464082717896, -5.718577449442819e-05, 157350.96875, 120552.1875, 157469.796875, 156895.265625, 146723.703125, 156349.734375, -0.6163438558578491, 32766.0
440721, -1.5564414262771606, -2.0263798236846924, 0.008511155843734741, 0.01613723300397396, 0.028015607967972755, -0.00041562848491594195, 157354.796875, 120555.90625, 157477.46875, 156895.265625, 146723.703125, 156349.734375, -0.6155938506126404, 32766.0
440741, -1.5563881397247314, -2.0262842178344727, 0.008492052555084229, 0.016413182020187378, 0.028242606669664383, -0.0004953937022946775, 157350.96875, 120559.625, 157475.546875, 156895.265625, 146723.703125, 156349.734375, -0.6148715615272522, 32766.0
440761, -1.556383728981018, -2.0262601375579834, 0.008464016951620579, 0.016345296055078506, 0.028585046529769897, -0.0008216528221964836, 157350.96875, 120560.3515625, 157469.796875, 156891.984375, 146731.53125, 156349.140625, -0.6161220669746399, 319.0
440781, -1.5563898086547852, -2.026254653930664, 0.008423368446528912, 0.01634802296757698, 0.02848547138273716, -0.0009932605316862464, 157354.796875, 120555.90625, 157473.625, 156895.84375, 146720.578125, 156343.59375, -0.6159394383430481, 319.0
440801, -1.556471824645996, -2.0264129638671875, 0.008433557115495205, 0.015934744849801064, 0.027817990630865097, -0.000920552818570286, 157354.796875, 120550.734375, 157469.796875, 156892.5625, 146725.5, 156346.65625, -0.6144506931304932, 319.0
440821, -1.5565232038497925, -2.026493787765503, 0.008407138288021088, 0.015786515548825264, 0.02742353081703186, -0.0007653177599422634, 157354.796875, 120564.8359375, 157471.71875, 156890.84375, 146717.453125, 156344.765625, -0.6148262619972229, 319.0
440841, -1.556450605392456, -2.0264203548431396, 0.008459522388875484, 0.015788912773132324, 0.027824802324175835, -9.156984015135095e-05, 157350.96875, 120555.1796875, 157471.71875, 156890.0625, 146726.625, 156344.171875, -0.6148262619972229, 319.0
440921, -1.5565320253372192, -2.0264906883239746, 0.008404928259551525, 0.01549191027879715, 0.02775113470852375, -0.0008006917196325958, 157352.875, 120554.4140625, 157467.875, 156898.90625, 146725.5, 156344.171875, -0.6236465573310852, 315.0
440942, -1.556481957435608, -2.0263726711273193, 0.008397060446441174, 0.015508868731558323, 0.02821430191397667, -0.0011220664018765092, 157352.875, 120554.4140625, 157467.875, 156897.203125, 146726.171875, 156339.78125, -0.6242277026176453, 315.0
440961, -1.5565038919448853, -2.0264201164245605, 0.008402780629694462, 0.015368747524917126, 0.027904242277145386, -0.0009303076076321304, 157352.875, 120554.4140625, 157467.875, 156897.203125, 146726.171875, 156339.78125, -0.6285440921783447, 315.0
440981, -1.5565309524536133, -2.026439666748047, 0.008376705460250378, 0.015278501436114311, 0.027852674946188927, -0.0009000448626466095, 157352.875, 120554.4140625, 157467.875, 156897.203125, 146726.171875, 156339.78125, -0.6279938817024231, 32766.0
441003, -1.5564796924591064, -2.0263452529907227, 0.008372640237212181, 0.015537822619080544, 0.02813706547021866, -0.0008362425141967833, 157352.875, 120554.4140625, 157467.875, 156893.921875, 146717.453125, 156342.265625, -0.6279938817024231, 32766.0
441021, -1.5565236806869507, -2.0264177322387695, 0.008367250673472881, 0.015383881516754627, 0.02805270440876484, -0.0009603663929738104, 157350.96875, 120553.6796875, 157473.625, 156893.921875, 146717.453125, 156342.265625, -0.6300315260887146, 32766.0
441043, -1.5564848184585571, -2.026322603225708, 0.008367359638214111, 0.015576163306832314, 0.02822370082139969, -0.0006987200467847288, 157350.96875, 120555.90625, 157473.625, 156896.984375, 146719.921875, 156333.0625, -0.6300315260887146, 32766.0
441061, -1.5565283298492432, -2.026397228240967, 0.008364450186491013, 0.015541572123765945, 0.02792939729988575, -0.0007515233010053635, 157352.875, 120558.1328125, 157473.625, 156896.984375, 146719.921875, 156333.0625, -0.628265380859375, 325.0
441081, -1.5564537048339844, -2.026313304901123, 0.008399631828069687, 0.01606092043220997, 0.027941016480326653, -0.0005993363447487354, 157354.796875, 120557.3984375, 157473.625, 156892.78125, 146720.578125, 156351.625, -0.628265380859375, 325.0
441102, -1.5564978122711182, -2.0263900756835938, 0.00837054755538702, 0.016179434955120087, 0.027582887560129166, -0.00026185414753854275, 157352.875, 120561.1171875, 157473.625, 156892.78125, 146720.578125, 156351.625, -0.6254156827926636, 325.0
441121, -1.5565192699432373, -2.026455879211426, 0.008398056030273438, 0.01597992144525051, 0.027013564482331276, -9.237945778295398e-05, 157356.703125, 120563.34375, 157471.71875, 156897.765625, 146717.453125, 156348.5625, -0.6242509484291077, 325.0
441161, -1.5564918518066406, -2.026435375213623, 0.008416158147156239, 0.015838569030165672, 0.027214817702770233, 0.00021196375018917024, 157352.875, 120549.234375, 157469.796875, 156891.984375, 146721.703125, 156338.609375, -0.6230179071426392, 313.0
441181, -1.5565255880355835, -2.0265040397644043, 0.008425709791481495, 0.015646489337086678, 0.027423694729804993, 0.000290682160994038, 157352.875, 120561.84375, 157469.796875, 156893.921875, 146718.125, 156341.09375, -0.6253560781478882, 313.0
441202, -1.5564899444580078, -2.026409864425659, 0.00842174794524908, 0.01586633361876011, 0.02791679836809635, -1.3446828234009445e-05, 157352.875, 120554.4140625, 157471.71875, 156893.921875, 146718.125, 156341.09375, -0.6265922784805298, 313.0
441221, -1.5565109252929688, -2.026461124420166, 0.008429544046521187, 0.0160911176353693, 0.02775067463517189, 6.281296373344958e-05, 157352.875, 120555.1796875, 157471.71875, 156891.984375, 146725.953125, 156342.265625, -0.625886857509613, 313.0
441241, -1.5563993453979492, -2.0263218879699707, 0.008474070578813553, 0.016674265265464783, 0.02829403430223465, 0.0005913623608648777, 157354.796875, 120547.015625, 157471.71875, 156891.421875, 146724.15625, 156345.484375, -0.625886857509613, 313.0
441261, -1.5564287900924683, -2.0263826847076416, 0.008488450199365616, 0.016237780451774597, 0.028122417628765106, 0.0004514624597504735, 157354.796875, 120553.71875, 157469.796875, 156888.921875, 146719.921875, 156333.640625, -0.625886857509613, 318.0
441281, -1.5564308166503906, -2.0263891220092773, 0.008489729836583138, 0.01636761613190174, 0.028746969997882843, 0.0003424352325964719, 157354.796875, 120553.71875, 157469.796875, 156888.921875, 146722.375, 156349.140625, -0.625886857509613, 318.0
441302, -1.5563522577285767, -2.0262131690979004, 0.008475687354803085, 0.016877276822924614, 0.02943895384669304, 0.0003800496633630246, 157354.796875, 120558.8984375, 157473.625, 156896.40625, 146724.15625, 156343.59375, -0.625886857509613, 318.0
441321, -1.5564099550247192, -2.026334762573242, 0.008478679694235325, 0.01653682440519333, 0.02912847511470318, 0.0002678827731870115, 157352.875, 120551.4609375, 157469.796875, 156895.84375, 146714.328125, 156344.171875, -0.6237928867340088, 318.0
441341, -1.5564227104187012, -2.0263264179229736, 0.008458716794848442, 0.016688615083694458, 0.028911132365465164, 0.00022093832376413047, 157352.875, 120551.4609375, 157469.796875, 156895.84375, 146714.328125, 156344.171875, -0.6232820153236389, 318.0
441382, -1.5564746856689453, -2.026405096054077, 0.008479176089167595, 0.01658358983695507, 0.028657076880335808, 0.0007111710147000849, 157356.703125, 120554.4453125, 157473.625, 156898.34375, 146721.703125, 156343.59375, -0.6227067708969116, 326.0
441401, -1.556390643119812, -2.026263952255249, 0.008481536991894245, 0.016841862350702286, 0.029208462685346603, 0.0010012515122070909, 157356.703125, 120554.4453125, 157473.625, 156896.40625, 146719.921875, 156337.296875, -0.623405933380127, 326.0
441421, -1.556373953819275, -2.0262205600738525, 0.008490708656609058, 0.016987979412078857, 0.029293958097696304, 0.0011410515289753675, 157352.875, 120555.1796875, 157471.71875, 156896.40625, 146719.921875, 156337.296875, -0.6233723163604736, 326.0
441443, -1.556408405303955, -2.026291608810425, 0.008500135503709316, 0.016729017719626427, 0.028991032391786575, 0.0010409998940303922, 157350.96875, 120558.8984375, 157475.546875, 156895.265625, 146710.09375, 156336.125, -0.6221714615821838, 326.0
441461, -1.5563546419143677, -2.0261847972869873, 0.008504779078066349, 0.017072943970561028, 0.029280707240104675, 0.0011769694974645972, 157356.703125, 120552.1875, 157471.71875, 156895.84375, 146724.15625, 156335.546875, -0.6225575804710388, 321.0
441481, -1.5562775135040283, -2.0260865688323975, 0.008545145392417908, 0.017444562166929245, 0.029358794912695885, 0.0013127272250130773, 157356.703125, 120552.2265625, 157469.796875, 156895.84375, 146724.15625, 156335.546875, -0.623248279094696, 321.0
441501, -1.5563075542449951, -2.026163101196289, 0.008541605435311794, 0.017226137220859528, 0.02897246554493904, 0.0013081387151032686, 157354.796875, 120552.953125, 157473.625, 156895.265625, 146722.375, 156339.203125, -0.6234833002090454, 321.0
441521, -1.55622398853302, -2.026017427444458, 0.008542993105947971, 0.01745934784412384, 0.02961164154112339, 0.001227542175911367, 157354.796875, 120555.1796875, 157473.625, 156895.265625, 146722.375, 156339.203125, -0.6234833002090454, 321.0
441541, -1.5562578439712524, -2.026103973388672, 0.008568220771849155, 0.01708916574716568, 0.029451794922351837, 0.0013125716941431165, 157356.703125, 120549.234375, 157471.71875, 156895.84375, 146724.15625, 156341.6875, -0.6234833002090454, 321.0
441581, -1.5562434196472168, -2.0260560512542725, 0.00856091920286417, 0.016843194141983986, 0.029037728905677795, 0.0010921441717073321, 157350.96875, 120555.9453125, 157473.625, 156890.84375, 146715.671875, 156336.71875, -0.6204489469528198, 319.0
441602, -1.5562949180603027, -2.0261287689208984, 0.008540230803191662, 0.01680430956184864, 0.028811020776629448, 0.0008805526304058731, 157350.96875, 120555.9453125, 157473.625, 156904.6875, 146717.453125, 156345.484375, -0.6187253594398499, 319.0
441621, -1.5562251806259155, -2.026029109954834, 0.008532272651791573, 0.017046084627509117, 0.029109761118888855, 0.0006151720881462097, 157350.96875, 120555.9453125, 157473.625, 156891.421875, 146719.921875, 156349.875, -0.6172137260437012, 319.0
441641, -1.5562903881072998, -2.026109457015991, 0.008506176061928272, 0.016658568754792213, 0.0291461069136858, 0.00021619519975502044, 157350.96875, 120555.9453125, 157473.625, 156891.421875, 146719.921875, 156349.875, -0.6172137260437012, 319.0
441661, -1.5563123226165771, -2.026170015335083, 0.00850618351250887, 0.016976622864603996, 0.02888873964548111, 0.0002911160991061479, 157350.96875, 120555.9453125, 157473.625, 156897.203125, 146716.796875, 156339.203125, -0.6174941658973694, 319.0
441681, -1.5562371015548706, -2.0260634422302246, 0.008521665818989277, 0.017259906977415085, 0.029400290921330452, 0.00029876272310502827, 157352.875, 120547.015625, 157473.625, 156900.828125, 146714.328125, 156336.71875, -0.6177635192871094, 319.0
441701, -1.5562840700149536, -2.0261363983154297, 0.008500817231833935, 0.016948064789175987, 0.028657209128141403, 0.00012912630336359143, 157354.796875, 120551.4609375, 157473.625, 156900.828125, 146714.328125, 156336.71875, -0.6160750985145569, 323.0
441721, -1.5563220977783203, -2.026193618774414, 0.008485687896609306, 0.016637660562992096, 0.028245920315384865, -0.00012155074364272878, 157352.875, 120549.96875, 157471.71875, 156887.0, 146716.796875, 156333.640625, -0.6160750985145569, 323.0
441741, -1.5562658309936523, -2.0261242389678955, 0.008494311943650246, 0.01648150570690632, 0.028264421969652176, -1.1588414963625837e-05, 157352.875, 120549.96875, 157471.71875, 156887.0, 146716.796875, 156333.640625, -0.6160750985145569, 323.0
441781, -1.5563437938690186, -2.026261568069458, 0.008453095331788063, 0.015996189787983894, 0.02746259979903698, -0.00045302475336939096, 157354.796875, 120550.734375, 157473.625, 156898.34375, 146721.03125, 156336.125, -0.6106106638908386, 320.0
441801, -1.556307315826416, -2.0261924266815186, 0.008436323143541813, 0.016283588483929634, 0.027778511866927147, -0.0006448248750530183, 157354.796875, 120550.734375, 157473.625, 156898.34375, 146721.03125, 156336.125, -0.6089708805084229, 320.0
441843, -1.556280255317688, -2.026144027709961, 0.008390707895159721, 0.01653137058019638, 0.028007492423057556, -0.0010807168437168002, 157356.703125, 120553.6796875, 157471.71875, 156895.265625, 146719.921875, 156336.125, -0.6060343384742737, 320.0
441861, -1.5562289953231812, -2.0260629653930664, 0.008389989845454693, 0.016387246549129486, 0.028019797056913376, -0.001141649903729558, 157356.703125, 120553.6796875, 157471.71875, 156895.265625, 146719.921875, 156336.125, -0.6044278144836426, 329.0
441882, -1.5562713146209717, -2.026132345199585, 0.008362912572920322, 0.01627577841281891, 0.027795765548944473, -0.0012082026805728674, 157354.796875, 120550.734375, 157475.546875, 156891.421875, 146724.15625, 156331.15625, -0.6036230325698853, 329.0
441901, -1.5563015937805176, -2.026209831237793, 0.008365712128579617, 0.01610810123383999, 0.027493765577673912, -0.0012936677085235715, 157352.875, 120546.28125, 157473.625, 156891.421875, 146724.15625, 156331.15625, -0.6027520895004272, 329.0
441921, -1.556349515914917, -2.026266574859619, 0.008359141647815704, 0.0160788893699646, 0.02746584825217724, -0.0012377602979540825, 157354.796875, 120542.5703125, 157471.71875, 156894.703125, 146722.828125, 156338.03125, -0.6034654378890991, 329.0
441941, -1.5562801361083984, -2.026146173477173, 0.008317499421536922, 0.016408860683441162, 0.02789442054927349, -0.001356579246930778, 157354.796875, 120555.1796875, 157473.625, 156895.84375, 146716.796875, 156336.125, -0.6034168004989624, 329.0
441961, -1.5563328266143799, -2.026228904724121, 0.008304969407618046, 0.01574118621647358, 0.027676329016685486, -0.0012576620792970061, 157356.703125, 120541.0703125, 157471.71875, 156893.34375, 146719.25, 156339.203125, -0.6033536791801453, 32766.0
441981, -1.5562846660614014, -2.0261330604553223, 0.008316416293382645, 0.016074324026703835, 0.02821587212383747, -0.0011501330882310867, 157356.703125, 120546.28125, 157473.625, 156895.265625, 146713.671875, 156336.125, -0.6033536791801453, 32766.0
442001, -1.556318998336792, -2.0261778831481934, 0.008293041959404945, 0.01609143801033497, 0.027906382456421852, -0.001044922391884029, 157354.796875, 120544.0625, 157475.546875, 156896.40625, 146717.453125, 156347.390625, -0.6033082008361816, 32766.0
442021, -1.5563610792160034, -2.0262598991394043, 0.008304168470203876, 0.016284896060824394, 0.027280647307634354, -0.0007786533678881824, 157354.796875, 120547.015625, 157475.546875, 156895.84375, 146717.453125, 156352.9375, -0.602707028388977, 32766.0
442041, -1.5563031435012817, -2.026169538497925, 0.00829019770026207, 0.016383741050958633, 0.027298415079712868, -0.0008575762039981782, 157356.703125, 120555.1796875, 157467.875, 156895.84375, 146717.453125, 156352.9375, -0.6036365032196045, 32766.0
442081, -1.5563995838165283, -2.0263655185699463, 0.008307898417115211, 0.016114413738250732, 0.02653539553284645, -0.0004615566285792738, 157356.703125, 120556.671875, 157473.625, 156898.34375, 146716.125, 156333.0625, -0.6012894511222839, 323.0
442101, -1.5562794208526611, -2.026177406311035, 0.00830716360360384, 0.016463058069348335, 0.027124468237161636, -0.0008915885700844228, 157356.703125, 120556.671875, 157473.625, 156898.34375, 146716.125, 156333.0625, -0.5992690324783325, 323.0
442121, -1.5564688444137573, -2.026505708694458, 0.00832308642566204, 0.01568692922592163, 0.02603759430348873, -0.0008063457207754254, 157352.875, 120553.71875, 157475.546875, 156898.34375, 146714.328125, 156343.59375, -0.5982364416122437, 323.0
442141, -1.5564063787460327, -2.026409149169922, 0.00831929873675108, 0.01626441441476345, 0.02636820636689663, -0.0007303325110115111, 157354.796875, 120554.4453125, 157473.625, 156909.6875, 146715.0, 156344.90625, -0.5985219478607178, 323.0
442181, -1.556276798248291, -2.026252269744873, 0.00833122432231903, 0.016702372580766678, 0.0272525604814291, -6.375893281074241e-05, 157354.796875, 120552.2265625, 157475.546875, 156909.6875, 146715.0, 156344.90625, -0.5970898270606995, 319.0
442221, -1.5564374923706055, -2.0265052318573, 0.008355065248906612, 0.015661990270018578, 0.026561127975583076, -3.79975899704732e-05, 157358.625, 120547.78125, 157473.625, 156909.6875, 146715.0, 156344.90625, -0.5944482684135437, 319.0
442242, -1.5563654899597168, -2.026392698287964, 0.0083600590005517, 0.016015710309147835, 0.026814240962266922, -0.00023349860566668212, 157358.625, 120547.78125, 157473.625, 156897.765625, 146722.828125, 156345.484375, -0.5944482684135437, 319.0
442261, -1.5563653707504272, -2.026416540145874, 0.008386698551476002, 0.016051847487688065, 0.02687101438641548, -8.953629003372043e-05, 157358.625, 120547.78125, 157473.625, 156890.84375, 146717.453125, 156336.71875, -0.5928576588630676, 320.0
442282, -1.5563294887542725, -2.0263452529907227, 0.008376635611057281, 0.016605008393526077, 0.027101702988147736, -0.00030322439852170646, 157358.625, 120547.78125, 157473.625, 156900.265625, 146722.828125, 156341.6875, -0.5936907529830933, 320.0
442321, -1.5563653707504272, -2.0264089107513428, 0.008372512646019459, 0.016558419913053513, 0.027437366545200348, -0.0004069091519340873, 157354.796875, 120547.78125, 157473.625, 156900.265625, 146709.421875, 156341.09375, -0.5912986993789673, 320.0
442344, -1.5563106536865234, -2.026331901550293, 0.00837046466767788, 0.016936132684350014, 0.02783172018826008, -0.0004888742696493864, 157354.796875, 120547.78125, 157473.625, 156904.109375, 146709.421875, 156339.203125, -0.5906349420547485, 320.0
442361, -1.5563350915908813, -2.0263607501983643, 0.008382817730307579, 0.016647201031446457, 0.02794877253472805, -0.00032787834061309695, 157354.796875, 120547.78125, 157473.625, 156904.109375, 146709.421875, 156339.203125, -0.5904711484909058, 320.0
442381, -1.5562423467636108, -2.026189088821411, 0.008367538452148438, 0.016803665086627007, 0.02860213816165924, -0.0004088848363608122, 157356.703125, 120555.1796875, 157473.625, 156904.109375, 146709.421875, 156339.203125, -0.5896771550178528, 320.0
442401, -1.5562689304351807, -2.026249885559082, 0.008399587124586105, 0.016606109216809273, 0.0282564889639616, -0.0005318711628206074, 157354.796875, 120558.1640625, 157473.625, 156904.109375, 146709.421875, 156339.203125, -0.5893204212188721, 320.0
442421, -1.5563137531280518, -2.026308298110962, 0.008378759026527405, 0.016231896355748177, 0.027687208727002144, -0.0007851651753298938, 157360.53125, 120540.34375, 157471.71875, 156888.359375, 146710.09375, 156337.4375, -0.5876902341842651, 320.0
442441, -1.5562466382980347, -2.026165723800659, 0.008361859247088432, 0.016799505800008774, 0.02781384438276291, -0.0008688404923304915, 157358.625, 120551.4921875, 157475.546875, 156902.1875, 146720.375, 156338.03125, -0.5876902341842651, 320.0
442461, -1.5562697649002075, -2.0261881351470947, 0.008334917947649956, 0.016850648447871208, 0.027695508673787117, -0.0009758509113453329, 157352.875, 120543.328125, 157469.796875, 156897.765625, 146722.828125, 156338.03125, -0.5884484052658081, 320.0
442481, -1.5561960935592651, -2.0261192321777344, 0.008365091867744923, 0.0171778853982687, 0.027936216443777084, -0.000393735826946795, 157358.625, 120543.328125, 157473.625, 156897.765625, 146709.421875, 156336.125, -0.5884484052658081, 320.0
442501, -1.556215524673462, -2.0261526107788086, 0.008334997110068798, 0.017473263666033745, 0.02799653448164463, -0.0005163168534636497, 157358.625, 120555.9453125, 157473.625, 156902.1875, 146711.203125, 156342.421875, -0.5884484052658081, 320.0
442521, -1.556310772895813, -2.0263099670410156, 0.008346068672835827, 0.017273109406232834, 0.027384499087929726, -0.0006406580214388669, 157358.625, 120555.9453125, 157473.625, 156903.328125, 146711.203125, 156336.125, -0.5866696238517761, 320.0
442541, -1.5563457012176514, -2.0263724327087402, 0.008344031870365143, 0.016862204298377037, 0.027095617726445198, -0.0006179650081321597, 157356.703125, 120551.4921875, 157477.46875, 156903.328125, 146711.203125, 156336.125, -0.5851148366928101, 320.0
442561, -1.556270956993103, -2.0263009071350098, 0.008370483294129372, 0.01727074198424816, 0.027356429025530815, -9.453235543332994e-05, 157354.796875, 120549.2734375, 157475.546875, 156903.328125, 146711.203125, 156336.125, -0.5851148366928101, 320.0
442582, -1.5562751293182373, -2.0263278484344482, 0.008372573181986809, 0.01762416958808899, 0.027728186920285225, -0.00011493784404592589, 157354.796875, 120549.2734375, 157475.546875, 156905.828125, 146709.421875, 156328.671875, -0.5849544405937195, 320.0
442621, -1.5562571287155151, -2.026289939880371, 0.008344592526555061, 0.017455562949180603, 0.027689334005117416, -0.0004982646787539124, 157356.703125, 120541.109375, 157475.546875, 156905.828125, 146709.421875, 156328.671875, -0.5853534936904907, 320.0
442641, -1.5562677383422852, -2.0263397693634033, 0.008372165262699127, 0.017276212573051453, 0.027484193444252014, -0.00017877327627502382, 157356.703125, 120541.109375, 157473.625, 156905.828125, 146709.421875, 156328.671875, -0.5829843282699585, 320.0
442661, -1.556311845779419, -2.026411533355713, 0.008376049809157848, 0.017146972939372063, 0.027247829362750053, 5.437969957711175e-05, 157356.703125, 120547.78125, 157475.546875, 156899.6875, 146711.203125, 156336.125, -0.5823708176612854, 320.0
442681, -1.5562556982040405, -2.0263216495513916, 0.008364644832909107, 0.01745227351784706, 0.02742306888103485, 9.079100709641352e-05, 157356.703125, 120547.78125, 157475.546875, 156895.265625, 146706.96875, 156343.0, -0.5815566182136536, 320.0
442701, -1.5562931299209595, -2.0264077186584473, 0.00837790872901678, 0.01723633147776127, 0.02686179429292679, 0.0002842601970769465, 157356.703125, 120547.78125, 157475.546875, 156895.265625, 146706.96875, 156343.0, -0.5818096399307251, 320.0
442721, -1.5563244819641113, -2.0264720916748047, 0.008401541039347649, 0.017001396045088768, 0.026361823081970215, 0.00020499298989307135, 157356.703125, 120545.5546875, 157471.71875, 156899.6875, 146708.75, 156336.125, -0.5803712010383606, 320.0
442742, -1.556355357170105, -2.0265274047851562, 0.008395333774387836, 0.016567718237638474, 0.026335321366786957, 0.00029141688719391823, 157360.53125, 120548.5078125, 157475.546875, 156900.265625, 146711.203125, 156335.546875, -0.5804160237312317, 320.0
