timeTick, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, laserFront
812511, 157617.75, 119038.4296875, 157748.765625, 155523.609375, 144100.203125, 154442.578125, 320.0
812521, 157617.75, 119032.515625, 157748.765625, 155516.703125, 144105.109375, 154451.90625, 320.0
812531, 157619.671875, 119030.3125, 157744.90625, 155533.015625, 144109.328125, 154439.484375, 320.0
812541, 157617.75, 119028.828125, 157746.84375, 155526.6875, 144100.890625, 154438.203125, 320.0
812552, 157617.75, 119039.9140625, 157746.84375, 155530.515625, 144104.421875, 154440.09375, 320.0
812562, 157617.75, 119031.046875, 157746.84375, 155519.78125, 144100.890625, 154441.96875, 317.0
812571, 157617.75, 119031.78125, 157746.84375, 155533.59375, 144103.34375, 154440.6875, 317.0
812581, 157617.75, 119027.3515625, 157750.703125, 155528.03125, 144098.4375, 154448.828125, 317.0
812591, 157619.671875, 119034.0, 157746.84375, 155523.03125, 144104.421875, 154446.9375, 317.0
812601, 157615.828125, 119033.265625, 157748.765625, 155521.6875, 144103.34375, 154433.234375, 317.0
812612, 157615.828125, 119025.1328125, 157748.765625, 155521.109375, 144096.671875, 154444.453125, 317.0
812631, 157619.671875, 119029.5625, 157748.765625, 155527.453125, 144100.890625, 154438.203125, 317.0
812641, 157619.671875, 119037.6953125, 157744.90625, 155528.03125, 144102.65625, 154440.6875, 317.0
812651, 157615.828125, 119029.5625, 157744.90625, 155524.1875, 144105.109375, 154442.578125, 317.0
812662, 157619.671875, 119024.3828125, 157746.84375, 155518.625, 144107.5625, 154449.421875, 323.0
812671, 157619.671875, 119030.296875, 157744.90625, 155518.625, 144107.5625, 154449.421875, 323.0
812681, 157621.59375, 119038.4453125, 157744.90625, 155523.609375, 144103.34375, 154435.71875, 323.0
812691, 157617.75, 119034.734375, 157746.84375, 155519.203125, 144104.421875, 154440.09375, 323.0
812702, 157619.671875, 119030.3125, 157744.90625, 155526.109375, 144104.03125, 154440.09375, 323.0
812711, 157617.75, 119035.484375, 157746.84375, 155521.109375, 144105.109375, 154443.171875, 323.0
812721, 157617.75, 119033.265625, 157746.84375, 155518.625, 144105.109375, 154430.75, 323.0
812731, 157621.59375, 119028.828125, 157746.84375, 155523.609375, 144102.65625, 154432.03125, 323.0
812741, 157619.671875, 119030.296875, 157746.84375, 155518.625, 144096.671875, 154443.171875, 323.0
812751, 157619.671875, 119029.5625, 157748.765625, 155526.109375, 144101.578125, 154447.546875, 323.0
812763, 157617.75, 119030.296875, 157742.984375, 155522.265625, 144103.75, 154440.09375, 321.0
812771, 157617.75, 119030.296875, 157742.984375, 155528.03125, 144114.234375, 154445.0625, 321.0
812781, 157619.671875, 119033.265625, 157744.90625, 155517.28125, 144110.015625, 154432.640625, 321.0
812791, 157617.75, 119037.6953125, 157746.84375, 155513.625, 144099.125, 154437.609375, 321.0
812802, 157619.671875, 119028.828125, 157744.90625, 155519.203125, 144105.109375, 154431.34375, 321.0
812813, 157621.59375, 119030.296875, 157742.984375, 155517.28125, 144104.421875, 154446.9375, 321.0
812823, 157621.59375, 119033.265625, 157744.90625, 155526.109375, 144100.203125, 154439.484375, 321.0
812831, 157621.59375, 119033.265625, 157744.90625, 155521.6875, 144110.015625, 154441.96875, 321.0
812841, 157619.671875, 119031.78125, 157746.84375, 155518.625, 144105.796875, 154430.15625, 321.0
812851, 157619.671875, 119025.8671875, 157746.84375, 155520.53125, 144102.65625, 154442.578125, 321.0
812861, 157615.828125, 119025.8671875, 157744.90625, 155523.609375, 144104.421875, 154441.96875, 313.0
812871, 157619.671875, 119025.8671875, 157742.984375, 155524.1875, 144102.65625, 154440.09375, 313.0
812881, 157621.59375, 119025.1328125, 157744.90625, 155513.046875, 144094.21875, 154433.234375, 313.0
812891, 157619.671875, 119033.265625, 157744.90625, 155516.703125, 144101.578125, 154440.6875, 313.0
812903, 157621.59375, 119028.828125, 157746.84375, 155528.03125, 144110.703125, 154441.96875, 313.0
812913, 157613.90625, 119034.015625, 157750.703125, 155530.515625, 144116.0, 154444.453125, 313.0
812923, 157615.828125, 119036.2265625, 157744.90625, 155518.625, 144107.5625, 154443.171875, 313.0
812931, 157619.671875, 119039.9140625, 157746.84375, 155521.109375, 144101.578125, 154437.609375, 313.0
812941, 157615.828125, 119029.5625, 157746.84375, 155521.109375, 144101.578125, 154437.609375, 313.0
812951, 157617.75, 119025.1328125, 157748.765625, 155525.53125, 144095.984375, 154438.203125, 313.0
812963, 157619.671875, 119033.265625, 157748.765625, 155523.609375, 144101.96875, 154446.9375, 319.0
812971, 157619.671875, 119034.734375, 157748.765625, 155519.203125, 144097.765625, 154435.125, 319.0
812981, 157623.53125, 119034.0, 157744.90625, 155519.203125, 144097.765625, 154435.125, 319.0
812991, 157615.828125, 119029.5625, 157748.765625, 155523.609375, 144098.4375, 154437.0, 319.0
813001, 157617.75, 119033.265625, 157744.90625, 155521.109375, 144100.890625, 154435.71875, 319.0
813012, 157617.75, 119040.6640625, 157746.84375, 155520.53125, 144100.203125, 154438.203125, 319.0
813021, 157619.671875, 119023.6484375, 157746.84375, 155523.03125, 144099.8125, 154440.09375, 319.0
813031, 157619.671875, 119028.0859375, 157744.90625, 155517.28125, 144098.4375, 154437.0, 319.0
813041, 157619.671875, 119030.296875, 157746.84375, 155530.515625, 144104.03125, 154441.96875, 319.0
813051, 157619.671875, 119035.484375, 157750.703125, 155521.109375, 144110.015625, 154434.515625, 319.0
813062, 157615.828125, 119027.3515625, 157746.84375, 155521.6875, 144099.125, 154437.0, 316.0
813071, 157619.671875, 119026.6015625, 157744.90625, 155518.625, 144105.109375, 154445.0625, 316.0
813081, 157621.59375, 119032.515625, 157744.90625, 155518.625, 144105.109375, 154445.0625, 316.0
813091, 157615.828125, 119036.21875, 157748.765625, 155518.625, 144104.421875, 154439.484375, 316.0
813101, 157617.75, 119033.265625, 157746.84375, 155520.53125, 144109.328125, 154434.515625, 316.0
813112, 157615.828125, 119028.828125, 157748.765625, 155531.859375, 144097.765625, 154447.546875, 316.0
813121, 157621.59375, 119034.0, 157746.84375, 155516.125, 144104.421875, 154435.125, 316.0
813131, 157619.671875, 119024.3984375, 157746.84375, 155516.125, 144104.421875, 154435.125, 316.0
813142, 157617.75, 119031.78125, 157744.90625, 155516.125, 144104.421875, 154435.125, 316.0
813151, 157617.75, 119032.515625, 157746.84375, 155529.1875, 144095.984375, 154443.859375, 316.0
813162, 157619.671875, 119027.3515625, 157746.84375, 155527.453125, 144106.875, 154446.9375, 321.0
813171, 157621.59375, 119031.78125, 157744.90625, 155523.03125, 144100.890625, 154438.796875, 321.0
813181, 157615.828125, 119033.265625, 157746.84375, 155523.03125, 144100.890625, 154438.796875, 321.0
813191, 157613.90625, 119025.8671875, 157742.984375, 155523.03125, 144100.890625, 154438.796875, 321.0
813202, 157617.75, 119031.046875, 157742.984375, 155525.53125, 144104.421875, 154437.609375, 321.0
813221, 157619.671875, 119031.78125, 157746.84375, 155521.109375, 144096.671875, 154435.125, 321.0
813231, 157621.59375, 119029.5625, 157746.84375, 155533.015625, 144094.625, 154435.71875, 321.0
813241, 157615.828125, 119035.484375, 157746.84375, 155516.703125, 144098.4375, 154439.484375, 321.0
813252, 157621.59375, 119031.78125, 157748.765625, 155519.203125, 144091.09375, 154437.609375, 321.0
813263, 157619.671875, 119028.0859375, 157750.703125, 155516.703125, 144101.578125, 154443.859375, 318.0
813271, 157619.671875, 119028.0859375, 157750.703125, 155516.703125, 144101.578125, 154443.859375, 318.0
813281, 157621.59375, 119032.515625, 157746.84375, 155520.53125, 144097.078125, 154437.609375, 318.0
813291, 157617.75, 119025.1328125, 157744.90625, 155524.953125, 144097.765625, 154428.265625, 318.0
813301, 157617.75, 119031.78125, 157748.765625, 155520.53125, 144091.78125, 154441.375, 318.0
813312, 157617.75, 119031.78125, 157748.765625, 155521.109375, 144098.4375, 154439.484375, 318.0
813331, 157619.671875, 119037.6953125, 157750.703125, 155521.6875, 144103.34375, 154435.125, 318.0
813341, 157617.75, 119030.3125, 157746.84375, 155519.78125, 144100.890625, 154439.484375, 318.0
813351, 157613.90625, 119030.296875, 157746.84375, 155519.78125, 144100.890625, 154439.484375, 318.0
813362, 157619.671875, 119031.78125, 157746.84375, 155516.125, 144101.96875, 154441.375, 320.0
813391, 157617.75, 119030.296875, 157746.84375, 155520.53125, 144100.890625, 154444.453125, 320.0
813402, 157619.671875, 119031.046875, 157744.90625, 155518.03125, 144104.03125, 154430.75, 320.0
813413, 157619.671875, 119028.828125, 157744.90625, 155518.03125, 144104.03125, 154430.75, 320.0
813421, 157619.671875, 119033.265625, 157746.84375, 155518.03125, 144104.03125, 154430.75, 320.0
813431, 157617.75, 119031.046875, 157744.90625, 155518.03125, 144104.03125, 154430.75, 320.0
813441, 157619.671875, 119027.3515625, 157746.84375, 155526.6875, 144098.4375, 154441.96875, 320.0
813451, 157619.671875, 119027.3515625, 157742.984375, 155521.109375, 144100.203125, 154440.78125, 320.0
813463, 157613.90625, 119036.9609375, 157746.84375, 155513.625, 144105.109375, 154442.578125, 320.0
813471, 157617.75, 119030.296875, 157748.765625, 155513.625, 144095.984375, 154437.0, 320.0
813481, 157615.828125, 119036.21875, 157744.90625, 155520.53125, 144099.53125, 154430.15625, 318.0
813491, 157615.828125, 119025.1328125, 157746.84375, 155520.53125, 144099.53125, 154430.15625, 318.0
813501, 157615.828125, 119025.1328125, 157744.90625, 155525.53125, 144100.890625, 154441.96875, 318.0
813512, 157617.75, 119029.5625, 157746.84375, 155514.78125, 144101.578125, 154440.09375, 318.0
813531, 157621.59375, 119025.1328125, 157750.703125, 155511.703125, 144105.796875, 154446.34375, 318.0
813541, 157615.828125, 119028.828125, 157744.90625, 155515.546875, 144101.96875, 154435.125, 318.0
813551, 157613.90625, 119041.3984375, 157746.84375, 155515.546875, 144101.96875, 154435.125, 318.0
813571, 157621.59375, 119029.5625, 157748.765625, 155521.109375, 144102.65625, 154440.09375, 321.0
813581, 157617.75, 119029.5625, 157746.84375, 155521.109375, 144102.65625, 154440.09375, 321.0
813591, 157617.75, 119028.0859375, 157742.984375, 155521.109375, 144102.65625, 154440.09375, 321.0
813602, 157617.75, 119024.3984375, 157746.84375, 155521.109375, 144102.65625, 154440.09375, 321.0
813612, 157619.671875, 119035.484375, 157746.84375, 155521.109375, 144095.3125, 154443.265625, 321.0
813631, 157617.75, 119025.875, 157746.84375, 155506.140625, 144107.5625, 154432.640625, 321.0
813642, 157617.75, 119028.828125, 157746.84375, 155518.625, 144108.25, 154430.15625, 321.0
813653, 157617.75, 119029.5625, 157746.84375, 155518.625, 144108.25, 154430.15625, 321.0
813661, 157617.75, 119029.5625, 157746.84375, 155516.703125, 144098.4375, 154441.96875, 324.0
813671, 157619.671875, 119028.8203125, 157744.90625, 155513.046875, 144094.21875, 154430.15625, 324.0
813681, 157617.75, 119031.046875, 157746.84375, 155513.046875, 144094.21875, 154430.15625, 324.0
813691, 157617.75, 119031.046875, 157742.984375, 155513.625, 144095.3125, 154442.578125, 324.0
813702, 157617.75, 119026.6015625, 157744.90625, 155518.03125, 144097.765625, 154439.484375, 324.0
813712, 157617.75, 119026.6015625, 157744.90625, 155521.109375, 144095.3125, 154439.484375, 324.0
813721, 157617.75, 119023.6484375, 157746.84375, 155523.609375, 144097.765625, 154445.75, 324.0
813741, 157617.75, 119031.78125, 157746.84375, 155520.53125, 144106.1875, 154440.09375, 324.0
813751, 157619.671875, 119030.296875, 157748.765625, 155523.03125, 144101.296875, 154437.0, 324.0
813761, 157617.75, 119027.3515625, 157748.765625, 155518.625, 144098.4375, 154435.125, 316.0
813771, 157617.75, 119035.484375, 157746.84375, 155523.609375, 144099.53125, 154441.375, 316.0
813781, 157617.75, 119028.0859375, 157744.90625, 155521.109375, 144095.984375, 154435.125, 316.0
813791, 157617.75, 119030.3125, 157748.765625, 155509.203125, 144098.4375, 154444.453125, 316.0
813801, 157617.75, 119026.609375, 157748.765625, 155515.546875, 144101.96875, 154448.828125, 316.0
813811, 157617.75, 119025.1328125, 157750.703125, 155520.53125, 144096.671875, 154442.578125, 316.0
813821, 157619.671875, 119028.0859375, 157744.90625, 155520.53125, 144096.671875, 154442.578125, 316.0
813831, 157615.828125, 119025.1328125, 157748.765625, 155516.703125, 144095.984375, 154440.09375, 316.0
813841, 157617.75, 119032.53125, 157746.84375, 155516.703125, 144095.984375, 154440.09375, 316.0
813852, 157615.828125, 119033.265625, 157744.90625, 155516.703125, 144095.984375, 154440.09375, 316.0
813861, 157619.671875, 119027.3515625, 157744.90625, 155520.53125, 144100.203125, 154435.71875, 322.0
813871, 157621.59375, 119036.2265625, 157748.765625, 155520.53125, 144100.203125, 154435.71875, 322.0
813881, 157613.90625, 119031.78125, 157752.625, 155514.203125, 144097.765625, 154433.828125, 322.0
813891, 157617.75, 119028.828125, 157748.765625, 155512.28125, 144097.765625, 154433.921875, 322.0
813901, 157619.671875, 119025.1328125, 157744.90625, 155521.109375, 144099.53125, 154440.09375, 322.0
813911, 157623.53125, 119028.0859375, 157746.84375, 155515.546875, 144097.765625, 154435.125, 322.0
813921, 157617.75, 119030.3125, 157746.84375, 155515.546875, 144097.765625, 154435.125, 322.0
813931, 157615.828125, 119031.78125, 157744.90625, 155512.28125, 144103.34375, 154443.859375, 322.0
813941, 157617.75, 119035.484375, 157746.84375, 155525.53125, 144093.546875, 154448.828125, 322.0
813951, 157615.828125, 119019.2109375, 157746.84375, 155518.625, 144097.078125, 154441.96875, 322.0
813961, 157619.671875, 119034.015625, 157744.90625, 155521.109375, 144102.65625, 154439.484375, 322.0
813971, 157621.59375, 119034.0, 157746.84375, 155521.109375, 144102.65625, 154439.484375, 322.0
813981, 157617.75, 119028.0859375, 157748.765625, 155521.109375, 144102.65625, 154439.484375, 320.0
813991, 157617.75, 119028.0859375, 157744.90625, 155521.109375, 144096.671875, 154440.6875, 320.0
814001, 157617.75, 119038.4296875, 157746.84375, 155520.53125, 144106.875, 154438.203125, 320.0
814021, 157617.75, 119029.5625, 157748.765625, 155520.53125, 144106.875, 154438.203125, 320.0
814031, 157619.671875, 119023.6484375, 157746.84375, 155516.125, 144097.078125, 154435.71875, 320.0
814041, 157615.828125, 119025.1328125, 157748.765625, 155513.625, 144092.859375, 154444.453125, 320.0
814052, 157617.75, 119028.828125, 157746.84375, 155513.625, 144092.859375, 154444.453125, 320.0
814071, 157615.828125, 119026.6015625, 157746.84375, 155513.625, 144095.3125, 154442.578125, 321.0
814081, 157615.828125, 119024.3984375, 157746.84375, 155516.125, 144100.203125, 154437.609375, 321.0
814091, 157615.828125, 119024.3984375, 157746.84375, 155503.640625, 144089.328125, 154446.9375, 321.0
814102, 157615.828125, 119032.53125, 157744.90625, 155506.71875, 144095.3125, 154440.09375, 321.0
814111, 157615.828125, 119032.53125, 157744.90625, 155513.625, 144098.4375, 154440.09375, 321.0
814121, 157615.828125, 119025.875, 157744.90625, 155513.625, 144098.4375, 154440.09375, 321.0
814131, 157619.671875, 119030.296875, 157748.765625, 155516.125, 144100.203125, 154435.125, 321.0
814141, 157617.75, 119020.6953125, 157746.84375, 155521.875, 144093.546875, 154440.09375, 321.0
814153, 157617.75, 119031.046875, 157744.90625, 155521.109375, 144098.4375, 154441.96875, 321.0
814161, 157617.75, 119031.046875, 157744.90625, 155509.203125, 144102.65625, 154430.15625, 322.0
814171, 157619.671875, 119028.09375, 157744.90625, 155509.203125, 144102.65625, 154430.15625, 322.0
814181, 157621.59375, 119027.3515625, 157746.84375, 155520.53125, 144094.21875, 154440.6875, 322.0
814191, 157617.75, 119034.0, 157750.703125, 155515.546875, 144097.765625, 154446.9375, 322.0
814202, 157619.671875, 119033.265625, 157744.90625, 155518.625, 144100.890625, 154423.296875, 322.0
814211, 157617.75, 119028.0859375, 157746.84375, 155518.625, 144103.0625, 154440.6875, 322.0
814221, 157617.75, 119028.828125, 157746.84375, 155516.125, 144104.03125, 154440.09375, 322.0
814231, 157619.671875, 119027.3515625, 157744.90625, 155520.53125, 144099.53125, 154442.578125, 322.0
814241, 157617.75, 119030.3125, 157744.90625, 155516.125, 144094.21875, 154440.09375, 322.0
814252, 157617.75, 119033.265625, 157748.765625, 155516.125, 144098.4375, 154445.0625, 322.0
814261, 157621.59375, 119027.3515625, 157746.84375, 155511.125, 144097.078125, 154433.234375, 320.0
814271, 157623.53125, 119027.3515625, 157746.84375, 155511.125, 144097.078125, 154433.234375, 320.0
814281, 157615.828125, 119020.6953125, 157742.984375, 155513.625, 144097.765625, 154444.453125, 320.0
814291, 157619.671875, 119031.78125, 157741.046875, 155513.625, 144100.203125, 154437.609375, 320.0
814301, 157619.671875, 119036.21875, 157746.84375, 155513.625, 144098.4375, 154435.71875, 320.0
814321, 157619.671875, 119025.1328125, 157744.90625, 155516.703125, 144095.984375, 154435.125, 320.0
814331, 157615.828125, 119029.5625, 157744.90625, 155513.046875, 144098.4375, 154438.890625, 320.0
814341, 157617.75, 119028.0859375, 157748.765625, 155516.125, 144095.984375, 154441.96875, 320.0
814351, 157617.75, 119023.6484375, 157748.765625, 155518.625, 144099.53125, 154435.125, 320.0
814361, 157621.59375, 119021.4296875, 157748.765625, 155515.546875, 144092.859375, 154437.0, 322.0
814371, 157615.828125, 119025.875, 157744.90625, 155515.546875, 144092.859375, 154437.0, 322.0
814381, 157615.828125, 119025.1328125, 157742.984375, 155518.03125, 144104.421875, 154428.953125, 322.0
814391, 157617.75, 119034.734375, 157746.84375, 155510.546875, 144095.984375, 154439.484375, 322.0
814402, 157615.828125, 119022.1796875, 157746.84375, 155511.125, 144095.984375, 154444.453125, 322.0
