timeTick, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, yaw, laserFront
208889, 157573.515625, 119152.8828125, 157696.703125, 156303.046875, 144942.65625, 155039.578125, 2.170473575592041, 304.0
208910, 157575.4375, 119151.3984375, 157698.640625, 156308.03125, 144936.390625, 155030.234375, 2.1710996627807617, 304.0
208929, 157573.515625, 119153.6171875, 157698.640625, 156304.390625, 144941.296875, 155039.578125, 2.171435832977295, 304.0
208951, 157575.4375, 119152.1328125, 157698.640625, 156309.390625, 144927.9375, 155025.859375, 2.1708950996398926, 304.0
208969, 157575.4375, 119152.1328125, 157698.640625, 156310.53125, 144931.484375, 155032.71875, 2.1698246002197266, 305.0
208989, 157571.59375, 119153.6171875, 157700.5625, 156308.03125, 144932.84375, 155034.609375, 2.172867774963379, 305.0
209009, 157571.59375, 119147.703125, 157698.640625, 156308.03125, 144932.15625, 155042.0625, 2.173081636428833, 305.0
209029, 157569.671875, 119144.75, 157698.640625, 156307.46875, 144932.15625, 155045.84375, 2.1658835411071777, 305.0
209049, 157575.4375, 119159.53125, 157698.640625, 156301.125, 144929.703125, 155044.546875, 2.1667966842651367, 305.0
209069, 157573.515625, 119150.6640625, 157698.640625, 156315.53125, 144932.84375, 155037.6875, 2.1686084270477295, 301.0
209089, 157575.4375, 119144.75, 157696.703125, 156309.390625, 144938.84375, 155043.953125, 2.1690499782562256, 301.0
209109, 157567.75, 119152.8828125, 157698.640625, 156311.875, 144936.390625, 155034.609375, 2.1681761741638184, 301.0
209129, 157573.515625, 119145.484375, 157698.640625, 156308.03125, 144931.484375, 155030.234375, 2.1669352054595947, 301.0
209150, 157575.4375, 119147.7109375, 157698.640625, 156308.03125, 144931.484375, 155030.234375, 2.169266939163208, 301.0
209171, 157571.59375, 119143.265625, 157694.78125, 156300.546875, 144934.609375, 155043.953125, 2.167931079864502, 300.0
209190, 157571.59375, 119149.1796875, 157698.640625, 156304.96875, 144933.9375, 155032.71875, 2.1678466796875, 300.0
209209, 157573.515625, 119151.3984375, 157694.78125, 156308.8125, 144939.515625, 155034.015625, 2.1678466796875, 300.0
209229, 157573.515625, 119155.1015625, 157698.640625, 156305.53125, 144938.84375, 155042.0625, 2.1681201457977295, 300.0
209251, 157573.515625, 119146.96875, 157702.484375, 156296.125, 144936.390625, 155037.6875, 2.1686043739318848, 300.0
209269, 157573.515625, 119152.1484375, 157698.640625, 156309.953125, 144932.15625, 155043.953125, 2.169696092605591, 300.0
209289, 157573.515625, 119144.75, 157700.5625, 156319.953125, 144932.15625, 155032.125, 2.1700398921966553, 302.0
209311, 157575.4375, 119146.234375, 157698.640625, 156303.609375, 144938.84375, 155041.46875, 2.1725032329559326, 302.0
209329, 157575.4375, 119146.96875, 157696.703125, 156313.03125, 144940.609375, 155047.734375, 2.173269748687744, 302.0
209349, 157573.515625, 119151.3984375, 157700.5625, 156310.53125, 144931.484375, 155035.203125, 2.173797130584717, 302.0
209371, 157575.4375, 119153.6171875, 157698.640625, 156304.96875, 144934.609375, 155036.390625, 2.173797130584717, 299.0
209389, 157575.4375, 119150.6640625, 157698.640625, 156304.96875, 144933.9375, 155037.09375, 2.175168991088867, 299.0
209410, 157575.4375, 119149.9140625, 157698.640625, 156308.03125, 144935.96875, 155050.8125, 2.176633596420288, 299.0
209429, 157575.4375, 119147.703125, 157696.703125, 156311.3125, 144936.390625, 155037.6875, 2.176633596420288, 299.0
209450, 157575.4375, 119149.1796875, 157700.5625, 156311.3125, 144936.390625, 155037.6875, 2.176231861114502, 299.0
209469, 157573.515625, 119144.75, 157696.703125, 156304.1875, 144932.15625, 155035.203125, 2.176563262939453, 302.0
209489, 157571.59375, 119146.96875, 157698.640625, 156312.453125, 144927.25, 155041.46875, 2.177561044692993, 302.0
209510, 157575.4375, 119153.6171875, 157696.703125, 156309.953125, 144929.703125, 155033.3125, 2.177720069885254, 302.0
209529, 157571.59375, 119151.3984375, 157698.640625, 156310.53125, 144932.15625, 155046.4375, 2.1779110431671143, 302.0
209550, 157575.4375, 119146.96875, 157700.5625, 156301.125, 144930.390625, 155042.0625, 2.1774277687072754, 302.0
209589, 157575.4375, 119148.4453125, 157698.640625, 156308.8125, 144933.9375, 155038.984375, 2.1790452003479004, 301.0
209610, 157575.4375, 119149.1796875, 157698.640625, 156307.46875, 144940.609375, 155037.6875, 2.17802095413208, 301.0
209629, 157573.515625, 119146.96875, 157696.703125, 156307.46875, 144940.609375, 155037.6875, 2.1796908378601074, 301.0
209651, 157577.359375, 119152.1484375, 157698.640625, 156314.375, 144933.9375, 155041.46875, 2.178746223449707, 301.0
209669, 157575.4375, 119149.1796875, 157696.703125, 156305.53125, 144932.15625, 155039.578125, 2.1797375679016113, 301.0
209689, 157573.515625, 119151.3984375, 157694.78125, 156316.875, 144935.296875, 155037.09375, 2.180178165435791, 301.0
209709, 157571.59375, 119146.96875, 157698.640625, 156311.875, 144936.390625, 155032.125, 2.1823935508728027, 301.0
209729, 157573.515625, 119141.046875, 157700.5625, 156306.890625, 144932.15625, 155043.953125, 2.182889223098755, 301.0
209749, 157573.515625, 119150.6640625, 157698.640625, 156313.03125, 144938.84375, 155040.28125, 2.183133602142334, 301.0
209769, 157569.671875, 119142.53125, 157694.78125, 156308.03125, 144933.9375, 155039.578125, 2.1828596591949463, 305.0
209789, 157575.4375, 119144.75, 157694.78125, 156308.03125, 144933.9375, 155039.578125, 2.183152914047241, 305.0
209809, 157575.4375, 119148.4453125, 157698.640625, 156304.96875, 144937.0625, 155036.5, 2.1811516284942627, 305.0
209829, 157575.4375, 119147.7109375, 157694.78125, 156307.46875, 144931.484375, 155048.328125, 2.1823720932006836, 305.0
209849, 157573.515625, 119152.8828125, 157698.640625, 156309.953125, 144926.578125, 155041.46875, 2.1815521717071533, 305.0
209869, 157571.59375, 119149.1796875, 157702.484375, 156303.046875, 144934.609375, 155043.953125, 2.180872678756714, 305.0
209889, 157571.59375, 119146.234375, 157700.5625, 156307.46875, 144932.84375, 155048.328125, 2.180758476257324, 305.0
209909, 157575.4375, 119153.6171875, 157698.640625, 156311.875, 144938.84375, 155032.125, 2.182756185531616, 305.0
209929, 157573.515625, 119150.6640625, 157696.703125, 156302.46875, 144929.703125, 155030.234375, 2.1822125911712646, 305.0
209950, 157575.4375, 119149.1796875, 157698.640625, 156307.46875, 144929.703125, 155030.234375, 2.1815202236175537, 305.0
209969, 157573.515625, 119138.828125, 157696.703125, 156311.875, 144924.796875, 155046.4375, 2.1813604831695557, 305.0
209989, 157577.359375, 119146.96875, 157696.703125, 156304.390625, 144935.703125, 155037.09375, 2.180840492248535, 308.0
210009, 157573.515625, 119143.265625, 157698.640625, 156310.53125, 144927.25, 155032.71875, 2.1807453632354736, 308.0
210029, 157571.59375, 119155.1015625, 157696.703125, 156305.53125, 144932.578125, 155040.875, 2.1805317401885986, 308.0
210050, 157571.59375, 119152.8828125, 157698.640625, 156307.46875, 144933.9375, 155031.53125, 2.1796135902404785, 308.0
210069, 157575.4375, 119149.1796875, 157700.5625, 156303.046875, 144918.796875, 155043.359375, 2.1804895401000977, 306.0
210090, 157571.59375, 119144.015625, 157698.640625, 156315.53125, 144928.34375, 155034.609375, 2.1763811111450195, 306.0
210110, 157575.4375, 119142.546875, 157698.640625, 156307.46875, 144932.15625, 155040.875, 2.176990032196045, 306.0
210129, 157575.4375, 119144.75, 157698.640625, 156307.46875, 144929.03125, 155037.09375, 2.176990032196045, 306.0
210151, 157573.515625, 119149.1796875, 157698.640625, 156312.453125, 144932.15625, 155027.75, 2.1762845516204834, 306.0
210169, 157571.59375, 119151.3984375, 157698.640625, 156314.375, 144929.703125, 155038.390625, 2.1762845516204834, 299.0
210189, 157573.515625, 119151.3984375, 157698.640625, 156316.875, 144932.84375, 155040.875, 2.175902843475342, 299.0
210209, 157573.515625, 119141.796875, 157700.5625, 156309.953125, 144925.484375, 155037.09375, 2.1774253845214844, 299.0
210229, 157573.515625, 119139.578125, 157702.484375, 156309.953125, 144925.484375, 155037.09375, 2.177772283554077, 299.0
210249, 157575.4375, 119149.9140625, 157698.640625, 156314.953125, 144922.34375, 155038.984375, 2.178020477294922, 299.0
210269, 157575.4375, 119145.484375, 157698.640625, 156303.609375, 144925.484375, 155041.46875, 2.1784021854400635, 303.0
210289, 157575.4375, 119144.75, 157696.703125, 156314.953125, 144935.703125, 155038.984375, 2.178062677383423, 303.0
210309, 157575.4375, 119149.1796875, 157698.640625, 156312.453125, 144938.15625, 155038.984375, 2.180077075958252, 303.0
210329, 157573.515625, 119141.046875, 157698.640625, 156316.296875, 144925.484375, 155034.015625, 2.1821305751800537, 303.0
210349, 157577.359375, 119147.7109375, 157700.5625, 156316.09375, 144932.15625, 155031.53125, 2.1821227073669434, 303.0
210369, 157575.4375, 119149.1796875, 157696.703125, 156314.953125, 144930.796875, 155045.25, 2.1843695640563965, 305.0
210389, 157575.4375, 119144.75, 157698.640625, 156319.953125, 144938.84375, 155037.6875, 2.1855082511901855, 305.0
210409, 157575.4375, 119146.234375, 157698.640625, 156317.453125, 144920.578125, 155027.15625, 2.1877450942993164, 305.0
210429, 157569.671875, 119144.75, 157698.640625, 156319.375, 144925.890625, 155039.578125, 2.1870245933532715, 305.0
210449, 157573.515625, 119142.53125, 157698.640625, 156311.875, 144936.390625, 155042.765625, 2.1879653930664062, 305.0
210469, 157573.515625, 119142.53125, 157696.703125, 156324.9375, 144924.796875, 155036.5, 2.1895151138305664, 308.0
210489, 157571.59375, 119151.3984375, 157700.5625, 156319.953125, 144929.03125, 155029.046875, 2.190397262573242, 308.0
210509, 157575.4375, 119144.015625, 157698.640625, 156317.453125, 144929.03125, 155027.75, 2.1893303394317627, 308.0
210529, 157573.515625, 119142.53125, 157698.640625, 156319.375, 144929.703125, 155036.5, 2.189196825027466, 308.0
210550, 157573.515625, 119149.1796875, 157698.640625, 156321.875, 144929.03125, 155033.421875, 2.1906821727752686, 308.0
210569, 157571.59375, 119142.53125, 157698.640625, 156325.515625, 144924.796875, 155032.125, 2.1902685165405273, 308.0
210589, 157573.515625, 119151.3984375, 157696.703125, 156313.03125, 144931.484375, 155038.984375, 2.1902987957000732, 304.0
210609, 157577.359375, 119143.265625, 157700.5625, 156316.875, 144930.796875, 155031.53125, 2.190372943878174, 304.0
210629, 157571.59375, 119149.9140625, 157698.640625, 156308.609375, 144921.671875, 155042.0625, 2.190365791320801, 304.0
210650, 157573.515625, 119146.234375, 157696.703125, 156321.875, 144930.796875, 155031.53125, 2.1918466091156006, 304.0
210669, 157571.59375, 119141.046875, 157700.5625, 156321.875, 144928.34375, 155032.125, 2.1917724609375, 305.0
210689, 157579.28125, 119142.53125, 157702.484375, 156313.609375, 144928.34375, 155034.015625, 2.1928439140319824, 305.0
210709, 157575.4375, 119138.828125, 157698.640625, 156324.359375, 144938.84375, 155042.0625, 2.1953110694885254, 305.0
210729, 157571.59375, 119149.1796875, 157698.640625, 156319.375, 144925.484375, 155039.578125, 2.189915418624878, 305.0
210749, 157573.515625, 119151.3984375, 157698.640625, 156317.453125, 144923.03125, 155035.203125, 2.1914026737213135, 305.0
210769, 157571.59375, 119145.484375, 157698.640625, 156324.359375, 144924.125, 155040.28125, 2.1913106441497803, 305.0
210789, 157575.4375, 119149.1796875, 157698.640625, 156323.015625, 144925.484375, 155034.609375, 2.1922109127044678, 300.0
210810, 157579.28125, 119148.4453125, 157698.640625, 156323.015625, 144925.484375, 155034.609375, 2.1914432048797607, 300.0
210829, 157573.515625, 119148.4453125, 157694.78125, 156323.015625, 144925.484375, 155034.609375, 2.191143274307251, 300.0
210869, 157569.671875, 119140.3125, 157698.640625, 156322.4375, 144928.34375, 155036.5, 2.192997455596924, 308.0
210889, 157571.59375, 119146.96875, 157698.640625, 156326.296875, 144933.25, 155029.640625, 2.1916706562042236, 308.0
210909, 157575.4375, 119141.78125, 157702.484375, 156329.359375, 144926.578125, 155032.71875, 2.191763401031494, 308.0
210929, 157573.515625, 119141.796875, 157696.703125, 156327.4375, 144927.25, 155027.15625, 2.193890333175659, 308.0
210950, 157575.4375, 119144.015625, 157698.640625, 156324.9375, 144926.578125, 155024.671875, 2.1935694217681885, 308.0
210969, 157571.59375, 119144.75, 157700.5625, 156326.09375, 144928.34375, 155035.90625, 2.19503116607666, 302.0
210989, 157573.515625, 119150.6640625, 157698.640625, 156321.296875, 144932.15625, 155027.15625, 2.1952879428863525, 302.0
211009, 157575.4375, 119144.015625, 157698.640625, 156322.4375, 144926.578125, 155039.578125, 2.1936545372009277, 302.0
211029, 157573.515625, 119150.6640625, 157698.640625, 156321.875, 144929.03125, 155033.421875, 2.196328639984131, 302.0
211050, 157573.515625, 119142.53125, 157700.5625, 156321.875, 144929.03125, 155033.421875, 2.19739031791687, 302.0
211069, 157571.59375, 119140.3125, 157700.5625, 156325.515625, 144929.703125, 155039.578125, 2.197310209274292, 302.0
211090, 157571.59375, 119146.96875, 157700.5625, 156333.78125, 144931.484375, 155040.875, 2.1990556716918945, 304.0
211109, 157577.359375, 119149.9296875, 157698.640625, 156319.953125, 144929.03125, 155040.171875, 2.1994528770446777, 304.0
211129, 157571.59375, 119144.75, 157700.5625, 156325.515625, 144923.4375, 155041.46875, 2.194631576538086, 304.0
211149, 157577.359375, 119139.578125, 157700.5625, 156324.359375, 144926.578125, 155046.4375, 2.1952908039093018, 304.0
211169, 157573.515625, 119148.4453125, 157700.5625, 156331.28125, 144926.578125, 155043.359375, 2.1955642700195312, 304.0
211189, 157571.59375, 119144.75, 157700.5625, 156331.28125, 144931.484375, 155032.125, 2.1977641582489014, 301.0
211209, 157575.4375, 119141.796875, 157698.640625, 156320.515625, 144924.125, 155034.609375, 2.198481321334839, 301.0
211229, 157573.515625, 119149.9296875, 157700.5625, 156324.9375, 144926.578125, 155034.015625, 2.197972536087036, 301.0
211250, 157575.4375, 119142.53125, 157698.640625, 156329.9375, 144922.34375, 155037.796875, 2.1989786624908447, 301.0
211290, 157575.4375, 119149.9296875, 157696.703125, 156326.859375, 144939.9375, 155035.90625, 2.1957192420959473, 301.0
211309, 157575.4375, 119144.75, 157700.5625, 156327.4375, 144924.125, 155034.609375, 2.1956276893615723, 304.0
211329, 157573.515625, 119148.4453125, 157698.640625, 156326.859375, 144929.03125, 155032.125, 2.1949856281280518, 304.0
211349, 157573.515625, 119142.53125, 157698.640625, 156327.4375, 144927.25, 155047.734375, 2.1949493885040283, 304.0
211369, 157575.4375, 119151.3984375, 157698.640625, 156327.4375, 144927.25, 155047.734375, 2.196471691131592, 302.0
211389, 157571.59375, 119150.6640625, 157696.703125, 156317.453125, 144926.578125, 155041.46875, 2.197923183441162, 302.0
211409, 157575.4375, 119131.4453125, 157698.640625, 156328.78125, 144929.703125, 155049.609375, 2.2003650665283203, 302.0
211429, 157575.4375, 119148.4453125, 157696.703125, 156324.9375, 144924.125, 155036.5, 2.201932668685913, 302.0
211449, 157575.4375, 119140.3125, 157694.78125, 156332.4375, 144919.21875, 155037.09375, 2.2021701335906982, 302.0
211469, 157571.59375, 119142.53125, 157702.484375, 156334.359375, 144929.703125, 155038.984375, 2.200975179672241, 300.0
211489, 157571.59375, 119142.53125, 157700.5625, 156324.9375, 144930.796875, 155037.09375, 2.1997852325439453, 300.0
211509, 157575.4375, 119144.75, 157700.5625, 156331.28125, 144933.9375, 155037.796875, 2.199427843093872, 300.0
211529, 157571.59375, 119149.9296875, 157698.640625, 156331.28125, 144933.9375, 155037.796875, 2.199761390686035, 300.0
211549, 157577.359375, 119142.53125, 157698.640625, 156327.4375, 144925.890625, 155034.609375, 2.200206756591797, 300.0
211569, 157575.4375, 119152.8671875, 157700.5625, 156322.4375, 144924.125, 155036.5, 2.2006888389587402, 304.0
211591, 157573.515625, 119145.484375, 157694.78125, 156322.4375, 144924.125, 155036.5, 2.1988699436187744, 304.0
211609, 157575.4375, 119148.4453125, 157698.640625, 156327.4375, 144917.4375, 155038.984375, 2.1995365619659424, 304.0
211629, 157573.515625, 119141.78125, 157700.5625, 156334.359375, 144922.34375, 155037.796875, 2.199308395385742, 304.0
211651, 157573.515625, 119152.1484375, 157700.5625, 156326.859375, 144928.34375, 155046.4375, 2.2020606994628906, 304.0
211669, 157571.59375, 119144.015625, 157698.640625, 156326.296875, 144924.125, 155032.125, 2.1970887184143066, 299.0
211689, 157569.671875, 119146.96875, 157700.5625, 156325.515625, 144928.34375, 155029.640625, 2.1972007751464844, 299.0
211709, 157573.515625, 119137.359375, 157698.640625, 156326.859375, 144924.125, 155041.46875, 2.1979053020477295, 299.0
211729, 157573.515625, 119146.96875, 157700.5625, 156334.921875, 144926.578125, 155038.984375, 2.198739767074585, 299.0
211750, 157577.359375, 119146.234375, 157700.5625, 156331.859375, 144925.890625, 155029.046875, 2.200324296951294, 299.0
211769, 157573.515625, 119146.96875, 157698.640625, 156334.921875, 144921.671875, 155036.5, 2.199610948562622, 299.0
211790, 157573.515625, 119146.96875, 157698.640625, 156329.9375, 144924.125, 155038.984375, 2.1999576091766357, 299.0
211809, 157575.4375, 119138.09375, 157700.5625, 156327.4375, 144920.984375, 155031.53125, 2.199754476547241, 305.0
211829, 157575.4375, 119145.484375, 157698.640625, 156331.28125, 144926.578125, 155043.359375, 2.1997315883636475, 305.0
211851, 157575.4375, 119141.0625, 157700.5625, 156333.0, 144924.125, 155036.5, 2.20121431350708, 305.0
211869, 157573.515625, 119138.828125, 157700.5625, 156327.4375, 144926.578125, 155032.125, 2.201510190963745, 307.0
211889, 157571.59375, 119143.265625, 157698.640625, 156329.9375, 144929.03125, 155038.984375, 2.2007482051849365, 307.0
211909, 157571.59375, 119142.53125, 157698.640625, 156334.359375, 144920.984375, 155027.15625, 2.2041873931884766, 307.0
211929, 157575.4375, 119144.015625, 157698.640625, 156331.859375, 144925.890625, 155040.875, 2.204397201538086, 307.0
211950, 157577.359375, 119142.53125, 157696.703125, 156329.9375, 144919.21875, 155038.984375, 2.203795909881592, 307.0
211969, 157573.515625, 119144.75, 157700.5625, 156334.921875, 144925.890625, 155034.015625, 2.203795909881592, 307.0
211989, 157573.515625, 119150.6640625, 157700.5625, 156334.921875, 144925.890625, 155034.015625, 2.204582691192627, 313.0
212009, 157575.4375, 119144.75, 157696.703125, 156332.4375, 144923.4375, 155034.609375, 2.206281900405884, 313.0
212030, 157571.59375, 119138.09375, 157700.5625, 156332.4375, 144923.4375, 155034.609375, 2.2062971591949463, 313.0
212051, 157577.359375, 119142.53125, 157698.640625, 156336.28125, 144923.4375, 155031.53125, 2.2062723636627197, 313.0
212069, 157573.515625, 119146.234375, 157696.703125, 156327.4375, 144928.34375, 155034.609375, 2.20748233795166, 298.0
212090, 157573.515625, 119149.9296875, 157696.703125, 156329.359375, 144927.671875, 155036.5, 2.207796812057495, 298.0
212109, 157575.4375, 119143.265625, 157696.703125, 156331.859375, 144914.3125, 155034.015625, 2.2078325748443604, 298.0
212129, 157575.4375, 119141.046875, 157700.5625, 156323.015625, 144924.125, 155038.984375, 2.20839262008667, 298.0
212150, 157575.4375, 119140.3125, 157696.703125, 156332.4375, 144919.21875, 155037.09375, 2.2071003913879395, 298.0
212169, 157571.59375, 119144.75, 157700.5625, 156325.515625, 144918.53125, 155035.90625, 2.2053959369659424, 32766.0
212190, 157575.4375, 119139.578125, 157698.640625, 156324.9375, 144919.21875, 155037.796875, 2.2043545246124268, 32766.0
212209, 157573.515625, 119140.3125, 157698.640625, 156326.859375, 144917.4375, 155025.859375, 2.203240156173706, 32766.0
212229, 157573.515625, 119145.5, 157698.640625, 156323.59375, 144924.125, 155045.25, 2.2045085430145264, 32766.0
212249, 157577.359375, 119142.53125, 157700.5625, 156333.78125, 144919.890625, 155025.265625, 2.2019779682159424, 32766.0
212269, 157573.515625, 119141.796875, 157698.640625, 156312.453125, 144924.125, 155043.359375, 2.2019779682159424, 32766.0
212290, 157573.515625, 119151.3984375, 157700.5625, 156321.09375, 144912.53125, 155032.125, 2.2019779682159424, 32766.0
212309, 157575.4375, 119146.234375, 157698.640625, 156329.359375, 144913.21875, 155043.359375, 2.204817056655884, 299.0
212329, 157575.4375, 119147.7109375, 157698.640625, 156320.515625, 144918.53125, 155035.203125, 2.1979002952575684, 299.0
212349, 157571.59375, 119146.234375, 157700.5625, 156322.4375, 144922.34375, 155032.125, 2.197852849960327, 299.0
212369, 157571.59375, 119149.9296875, 157700.5625, 156322.4375, 144922.34375, 155032.125, 2.1973350048065186, 307.0
212390, 157573.515625, 119144.015625, 157700.5625, 156326.859375, 144924.125, 155035.90625, 2.1980626583099365, 307.0
212429, 157573.515625, 119141.046875, 157700.5625, 156329.359375, 144918.53125, 155037.796875, 2.196540355682373, 307.0
212450, 157577.359375, 119142.53125, 157698.640625, 156322.4375, 144927.671875, 155032.125, 2.19620680809021, 307.0
212469, 157571.59375, 119142.53125, 157700.5625, 156331.859375, 144913.625, 155032.828125, 2.1986327171325684, 299.0
212490, 157573.515625, 119144.015625, 157696.703125, 156327.4375, 144917.859375, 155027.15625, 2.1988866329193115, 299.0
212509, 157569.671875, 119137.359375, 157700.5625, 156319.953125, 144913.625, 155034.015625, 2.199632167816162, 299.0
212529, 157571.59375, 119139.578125, 157702.484375, 156324.359375, 144916.078125, 155028.453125, 2.1983678340911865, 299.0
212549, 157573.515625, 119139.578125, 157702.484375, 156324.359375, 144912.53125, 155026.5625, 2.19917893409729, 299.0
212569, 157569.671875, 119141.796875, 157696.703125, 156324.359375, 144913.625, 155025.96875, 2.1997923851013184, 299.0
212591, 157573.515625, 119139.578125, 157694.78125, 156326.859375, 144918.53125, 155034.609375, 2.1998674869537354, 299.0
212609, 157575.4375, 119144.75, 157698.640625, 156315.53125, 144921.671875, 155034.015625, 2.2003121376037598, 299.0
212629, 157575.4375, 119144.015625, 157700.5625, 156314.953125, 144918.53125, 155034.015625, 2.1998212337493896, 299.0
212650, 157575.4375, 119146.234375, 157696.703125, 156329.9375, 144912.953125, 155028.453125, 2.200472593307495, 299.0
212669, 157573.515625, 119140.3125, 157698.640625, 156324.359375, 144920.984375, 155043.359375, 2.202008008956909, 308.0
212689, 157575.4375, 119142.53125, 157696.703125, 156324.9375, 144914.3125, 155031.53125, 2.2024471759796143, 308.0
212709, 157571.59375, 119144.015625, 157702.484375, 156322.4375, 144916.765625, 155030.9375, 2.2024896144866943, 308.0
212729, 157575.4375, 119140.3125, 157698.640625, 156320.515625, 144920.984375, 155025.96875, 2.202359914779663, 308.0
212749, 157575.4375, 119136.6171875, 157696.703125, 156319.953125, 144914.3125, 155035.90625, 2.2022674083709717, 308.0
212769, 157575.4375, 119144.75, 157700.5625, 156320.515625, 144914.984375, 155032.71875, 2.200765609741211, 308.0
212790, 157575.4375, 119138.09375, 157698.640625, 156319.375, 144916.078125, 155036.5, 2.2019660472869873, 301.0
212809, 157575.4375, 119144.015625, 157704.421875, 156320.515625, 144914.3125, 155036.5, 2.203604221343994, 301.0
212829, 157577.359375, 119135.8828125, 157698.640625, 156321.875, 144907.640625, 155043.359375, 2.2015810012817383, 301.0
212849, 157577.359375, 119138.84375, 157696.703125, 156320.71875, 144920.3125, 155037.796875, 2.2011773586273193, 301.0
212869, 157573.515625, 119139.5625, 157698.640625, 156313.03125, 144918.53125, 155038.390625, 2.20182728767395, 307.0
212889, 157575.4375, 119147.703125, 157700.5625, 156322.4375, 144920.984375, 155026.5625, 2.202742338180542, 307.0
212909, 157571.59375, 119144.015625, 157700.5625, 156318.796875, 144911.171875, 155035.90625, 2.2021632194519043, 307.0
212929, 157573.515625, 119142.53125, 157704.421875, 156319.953125, 144919.21875, 155030.9375, 2.2033016681671143, 307.0
212949, 157575.4375, 119138.828125, 157696.703125, 156322.4375, 144917.859375, 155034.015625, 2.197221279144287, 307.0
212969, 157571.59375, 119145.484375, 157698.640625, 156317.453125, 144918.53125, 155028.453125, 2.1976888179779053, 307.0
212989, 157579.28125, 119141.796875, 157700.5625, 156317.453125, 144918.53125, 155028.453125, 2.1955623626708984, 307.0
213009, 157577.359375, 119139.578125, 157700.5625, 156317.453125, 144918.53125, 155028.453125, 2.1955623626708984, 307.0
213049, 157577.359375, 119138.09375, 157700.5625, 156320.71875, 144909.40625, 155031.53125, 2.1876683235168457, 303.0
213069, 157573.515625, 119139.578125, 157698.640625, 156320.71875, 144909.40625, 155031.53125, 2.189697027206421, 32766.0
213090, 157573.515625, 119147.7109375, 157696.703125, 156316.875, 144916.078125, 155022.1875, 2.1837897300720215, 32766.0
213109, 157573.515625, 119141.796875, 157698.640625, 156328.78125, 144906.265625, 155033.421875, 2.183873414993286, 32766.0
213129, 157575.4375, 119144.015625, 157698.640625, 156314.953125, 144909.40625, 155030.34375, 2.184694766998291, 32766.0
213150, 157571.59375, 119146.234375, 157696.703125, 156319.953125, 144913.625, 155021.59375, 2.184694766998291, 32766.0
213169, 157571.59375, 119136.6171875, 157700.5625, 156319.375, 144911.859375, 155030.34375, 2.184694766998291, 32766.0
213189, 157573.515625, 119139.5625, 157696.703125, 156316.296875, 144911.171875, 155032.828125, 2.1831107139587402, 303.0
213209, 157573.515625, 119141.046875, 157698.640625, 156324.359375, 144922.078125, 155026.5625, 2.183638572692871, 303.0
213229, 157573.515625, 119144.015625, 157700.5625, 156319.375, 144911.859375, 155024.078125, 2.184365749359131, 303.0
213251, 157575.4375, 119146.96875, 157696.703125, 156319.375, 144911.859375, 155024.078125, 2.184328556060791, 303.0
213269, 157575.4375, 119145.5, 157700.5625, 156326.296875, 144915.40625, 155035.3125, 2.18485689163208, 301.0
213290, 157573.515625, 119135.8828125, 157696.703125, 156319.953125, 144906.953125, 155037.796875, 2.1858370304107666, 301.0
213309, 157571.59375, 119141.046875, 157698.640625, 156320.71875, 144917.859375, 155038.390625, 2.1873769760131836, 301.0
213329, 157573.515625, 119144.015625, 157700.5625, 156315.53125, 144915.40625, 155030.9375, 2.187270402908325, 301.0
213349, 157575.4375, 119144.75, 157700.5625, 156324.359375, 144905.1875, 155022.1875, 2.19030499458313, 301.0
213369, 157573.515625, 119134.3984375, 157700.5625, 156321.296875, 144917.171875, 155025.96875, 2.1917974948883057, 297.0
213389, 157573.515625, 119141.796875, 157700.5625, 156319.375, 144916.765625, 155032.828125, 2.1912038326263428, 297.0
213409, 157573.515625, 119142.53125, 157696.703125, 156312.453125, 144916.765625, 155023.484375, 2.192093849182129, 297.0
213429, 157575.4375, 119138.09375, 157698.640625, 156321.875, 144912.953125, 155033.421875, 2.192723274230957, 297.0
213469, 157571.59375, 119144.015625, 157698.640625, 156319.375, 144912.953125, 155026.5625, 2.1929562091827393, 297.0
213490, 157573.515625, 119141.796875, 157702.484375, 156307.46875, 144908.71875, 155020.40625, 2.1944310665130615, 297.0
213509, 157573.515625, 119149.1953125, 157698.640625, 156313.03125, 144908.71875, 155026.5625, 2.193331003189087, 312.0
213529, 157573.515625, 119148.4453125, 157698.640625, 156321.296875, 144912.953125, 155034.109375, 2.1946706771850586, 312.0
213549, 157575.4375, 119139.578125, 157698.640625, 156305.53125, 144909.40625, 155030.9375, 2.1941378116607666, 312.0
213569, 157571.59375, 119143.28125, 157700.5625, 156305.53125, 144909.40625, 155030.9375, 2.195375919342041, 312.0
213589, 157573.515625, 119149.9296875, 157702.484375, 156311.875, 144915.40625, 155021.0, 2.194801092147827, 307.0
213609, 157573.515625, 119143.28125, 157694.78125, 156314.953125, 144911.859375, 155026.5625, 2.193551540374756, 307.0
213629, 157575.4375, 119140.3125, 157698.640625, 156309.390625, 144906.953125, 155022.890625, 2.1920864582061768, 307.0
213649, 157575.4375, 119144.015625, 157700.5625, 156317.453125, 144911.171875, 155028.453125, 2.192767381668091, 307.0
213669, 157573.515625, 119152.1484375, 157696.703125, 156317.453125, 144911.171875, 155028.453125, 2.1923296451568604, 301.0
