timeTick, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, yaw
85539, 157679.359375, 118494.1953125, 157804.75, 155168.234375, 143400.84375, 153853.15625, -0.6459301114082336
85559, 157679.359375, 118494.9296875, 157806.671875, 155170.90625, 143392.8125, 153846.90625, -0.6465763449668884
85579, 157679.359375, 118492.71875, 157804.75, 155165.15625, 143399.46875, 153841.34375, -0.6457337141036987
85599, 157675.515625, 118493.453125, 157806.671875, 155167.078125, 143401.53125, 153843.828125, -0.6471682190895081
85619, 157679.359375, 118500.1015625, 157804.75, 155168.40625, 143396.640625, 153841.953125, -0.6463790535926819
85639, 157679.359375, 118490.5, 157804.75, 155172.65625, 143404.359375, 153847.515625, -0.6471034288406372
85659, 157677.4375, 118495.6640625, 157806.671875, 155157.671875, 143388.59375, 153844.421875, -0.6470823884010315
85679, 157681.296875, 118500.8359375, 157804.75, 155164.578125, 143397.703125, 153853.765625, -0.6471337080001831
85699, 157681.296875, 118498.625, 157802.8125, 155164.578125, 143396.640625, 153854.359375, -0.646988034248352
85719, 157677.4375, 118496.40625, 157802.8125, 155169.578125, 143394.1875, 153848.796875, -0.6475067138671875
85739, 157677.4375, 118503.0546875, 157806.671875, 155165.75, 143400.84375, 153846.90625, -0.6477569341659546
85759, 157675.515625, 118489.765625, 157808.609375, 155167.65625, 143402.609375, 153848.125, -0.6479087471961975
85779, 157685.140625, 118497.1484375, 157804.75, 155165.15625, 143397.703125, 153849.390625, -0.6458308100700378
85799, 157681.296875, 118498.625, 157806.671875, 155177.640625, 143389.28125, 153845.03125, -0.645769476890564
85819, 157681.296875, 118499.359375, 157804.75, 155162.671875, 143388.59375, 153841.953125, -0.6454064249992371
85839, 157677.4375, 118492.71875, 157804.75, 155172.0625, 143397.703125, 153842.546875, -0.646356463432312
85859, 157681.296875, 118498.625, 157804.75, 155168.984375, 143391.046875, 153837.578125, -0.6477822661399841
85879, 157681.296875, 118490.5, 157800.890625, 155164.578125, 143392.8125, 153847.515625, -0.6483467221260071
85899, 157681.296875, 118496.40625, 157804.75, 155172.0625, 143389.28125, 153841.28125, -0.6483777165412903
85919, 157679.359375, 118490.5, 157804.75, 155164.578125, 143394.1875, 153847.515625, -0.6489617824554443
85939, 157681.296875, 118494.9296875, 157804.75, 155177.0625, 143402.609375, 153849.390625, -0.6482303738594055
85959, 157679.359375, 118496.40625, 157804.75, 155170.15625, 143394.1875, 153843.15625, -0.6490435004234314
85979, 157677.4375, 118494.1875, 157802.8125, 155169.578125, 143394.875, 153853.765625, -0.6497116088867188
85999, 157681.296875, 118496.40625, 157802.8125, 155173.40625, 143405.046875, 153848.796875, -0.651107668876648
86019, 157679.359375, 118497.8828125, 157806.671875, 155164.578125, 143388.59375, 153845.640625, -0.6515071392059326
86039, 157683.21875, 118495.6640625, 157802.8125, 155166.5, 143405.046875, 153846.90625, -0.6513653993606567
86059, 157679.359375, 118490.5, 157808.609375, 155169.578125, 143403.296875, 153851.875, -0.6518760323524475
86079, 157681.296875, 118500.09375, 157804.75, 155166.5, 143388.59375, 153851.875, -0.6517084836959839
86099, 157677.4375, 118496.40625, 157802.8125, 155171.484375, 143398.390625, 153848.796875, -0.6526247262954712
86119, 157679.359375, 118495.6640625, 157804.75, 155165.15625, 143395.9375, 153843.15625, -0.652924120426178
86139, 157679.359375, 118503.0546875, 157804.75, 155174.5625, 143398.390625, 153854.359375, -0.6517587304115295
86159, 157679.359375, 118494.9296875, 157806.671875, 155174.5625, 143399.46875, 153844.421875, -0.6522077918052673
86179, 157681.296875, 118492.71875, 157806.671875, 155174.5625, 143387.90625, 153858.71875, -0.6516921520233154
86199, 157681.296875, 118495.6640625, 157806.671875, 155168.40625, 143400.15625, 153846.90625, -0.6519753932952881
86219, 157675.515625, 118500.09375, 157808.609375, 155167.65625, 143400.84375, 153850.671875, -0.652779757976532
86239, 157679.359375, 118490.5, 157804.75, 155164.578125, 143392.8125, 153840.671875, -0.6525969505310059
86259, 157681.296875, 118488.2890625, 157804.75, 155162.671875, 143389.28125, 153853.765625, -0.6537145972251892
86279, 157681.296875, 118490.5, 157800.890625, 155162.078125, 143392.8125, 153851.875, -0.6521188020706177
86299, 157679.359375, 118494.9296875, 157802.8125, 155174.5625, 143400.15625, 153850.0, -0.650851309299469
86319, 157679.359375, 118491.9765625, 157804.75, 155170.15625, 143398.390625, 153850.609375, -0.6509009003639221
86339, 157677.4375, 118496.40625, 157804.75, 155165.15625, 143403.296875, 153850.0, -0.6501941680908203
86359, 157681.296875, 118494.9296875, 157802.8125, 155167.65625, 143400.84375, 153848.796875, -0.6506452560424805
86379, 157677.4375, 118496.40625, 157806.671875, 155167.078125, 143399.078125, 153846.90625, -0.649501621723175
86399, 157677.4375, 118492.71875, 157800.890625, 155172.65625, 143389.28125, 153846.90625, -0.6494557857513428
86419, 157681.296875, 118485.3359375, 157804.75, 155172.0625, 143396.640625, 153856.25, -0.6479065418243408
86439, 157679.359375, 118494.1953125, 157804.75, 155160.171875, 143386.84375, 153846.90625, -0.6484844088554382
86459, 157679.359375, 118495.671875, 157808.609375, 155167.078125, 143400.84375, 153856.25, -0.6486302614212036
86479, 157679.359375, 118492.71875, 157808.609375, 155167.078125, 143397.703125, 153845.03125, -0.647772490978241
86499, 157677.4375, 118494.1875, 157802.8125, 155171.484375, 143405.046875, 153843.15625, -0.6500145792961121
86519, 157677.4375, 118494.1953125, 157806.671875, 155162.078125, 143399.765625, 153844.421875, -0.6513589024543762
86539, 157681.296875, 118497.1484375, 157806.671875, 155172.65625, 143395.9375, 153843.828125, -0.6522956490516663
86559, 157679.359375, 118491.9765625, 157804.75, 155165.15625, 143393.5, 153844.421875, -0.6529785990715027
86579, 157681.296875, 118494.9296875, 157806.671875, 155170.15625, 143393.5, 153844.421875, -0.6538713574409485
86599, 157679.359375, 118494.1953125, 157804.75, 155168.984375, 143394.5625, 153847.515625, -0.6544184684753418
86619, 157677.4375, 118490.5, 157808.609375, 155171.484375, 143406.8125, 153851.28125, -0.6553295254707336
86639, 157681.296875, 118494.9296875, 157802.8125, 155172.0625, 143395.25, 153841.34375, -0.6558441519737244
86659, 157677.4375, 118492.71875, 157800.890625, 155169.578125, 143401.90625, 153848.796875, -0.6576434373855591
86679, 157679.359375, 118491.9765625, 157806.671875, 155160.171875, 143391.046875, 153841.34375, -0.6577953696250916
86699, 157677.4375, 118495.6640625, 157802.8125, 155164.578125, 143390.359375, 153842.546875, -0.6557422280311584
86719, 157677.4375, 118494.9296875, 157802.8125, 155176.484375, 143397.703125, 153847.515625, -0.6559044122695923
86739, 157679.359375, 118497.1484375, 157802.8125, 155179.5625, 143381.9375, 153840.671875, -0.6568472981452942
86759, 157679.359375, 118492.71875, 157806.671875, 155167.65625, 143393.5, 153841.953125, -0.6565359830856323
86779, 157677.4375, 118492.71875, 157804.75, 155167.65625, 143400.15625, 153840.671875, -0.6568079590797424
86799, 157683.21875, 118500.09375, 157802.8125, 155175.140625, 143395.9375, 153848.796875, -0.6560707092285156
86819, 157679.359375, 118492.71875, 157800.890625, 155177.0625, 143400.15625, 153847.515625, -0.6552727818489075
86839, 157679.359375, 118495.6640625, 157804.75, 155175.734375, 143394.1875, 153851.28125, -0.655022382736206
86859, 157677.4375, 118491.9765625, 157804.75, 155172.65625, 143391.046875, 153851.28125, -0.6568701267242432
86879, 157677.4375, 118499.359375, 157802.8125, 155170.15625, 143391.734375, 153847.515625, -0.6571870446205139
86899, 157681.296875, 118496.40625, 157806.671875, 155171.484375, 143393.5, 153848.125, -0.6585063934326172
86919, 157679.359375, 118493.453125, 157800.890625, 155167.65625, 143399.46875, 153847.515625, -0.6577888131141663
86939, 157683.21875, 118487.546875, 157806.671875, 155172.0625, 143392.8125, 153852.484375, -0.6598650813102722
86959, 157675.515625, 118491.9765625, 157804.75, 155172.0625, 143404.359375, 153850.0, -0.6583865284919739
86979, 157677.4375, 118494.9296875, 157800.890625, 155170.15625, 143391.734375, 153847.515625, -0.657915472984314
86999, 157675.515625, 118494.9296875, 157806.671875, 155171.484375, 143392.8125, 153848.796875, -0.6575095057487488
87019, 157677.4375, 118492.71875, 157804.75, 155172.0625, 143392.8125, 153849.390625, -0.6585433483123779
87039, 157683.21875, 118494.9296875, 157804.75, 155173.984375, 143398.390625, 153840.0625, -0.6607664227485657
87059, 157681.296875, 118501.578125, 157806.671875, 155171.484375, 143395.9375, 153861.203125, -0.6616454124450684
87079, 157681.296875, 118492.71875, 157802.8125, 155174.5625, 143397.015625, 153848.125, -0.6632238626480103
87099, 157679.359375, 118500.8359375, 157800.890625, 155172.0625, 143387.90625, 153854.359375, -0.663742184638977
87119, 157679.359375, 118497.1484375, 157804.75, 155174.5625, 143395.25, 153849.390625, -0.6656666398048401
87139, 157677.4375, 118496.40625, 157806.671875, 155178.984375, 143391.046875, 153848.796875, -0.6669734716415405
87159, 157677.4375, 118492.71875, 157806.671875, 155170.734375, 143398.390625, 153854.96875, -0.6672655344009399
87179, 157681.296875, 118491.2421875, 157804.75, 155176.484375, 143404.359375, 153846.90625, -0.6669629216194153
87199, 157675.515625, 118494.1875, 157806.671875, 155170.15625, 143393.5, 153841.28125, -0.6672794818878174
87219, 157677.4375, 118493.453125, 157802.8125, 155174.5625, 143400.15625, 153848.1875, -0.667614758014679
87239, 157683.21875, 118495.671875, 157804.75, 155178.984375, 143400.53125, 153853.765625, -0.6676690578460693
87259, 157681.296875, 118497.1484375, 157806.671875, 155170.15625, 143393.5, 153846.90625, -0.6694009900093079
87279, 157677.4375, 118503.0546875, 157802.8125, 155174.5625, 143395.25, 153838.1875, -0.6703027486801147
87299, 157683.21875, 118498.625, 157804.75, 155164.0, 143388.59375, 153845.03125, -0.6719875335693359
87319, 157675.515625, 118494.9296875, 157804.75, 155173.984375, 143391.046875, 153851.28125, -0.6721683740615845
87339, 157679.359375, 118491.9765625, 157804.75, 155172.0625, 143397.703125, 153850.671875, -0.6724424362182617
87359, 157675.515625, 118491.9765625, 157806.671875, 155181.46875, 143395.9375, 153841.953125, -0.6712234616279602
87379, 157679.359375, 118499.359375, 157802.8125, 155172.0625, 143411.015625, 153851.875, -0.6736851334571838
87399, 157679.359375, 118499.359375, 157802.8125, 155176.484375, 143391.046875, 153847.515625, -0.6734350323677063
87419, 157679.359375, 118501.578125, 157802.8125, 155160.75, 143401.90625, 153845.03125, -0.6738595366477966
87439, 157677.4375, 118496.40625, 157802.8125, 155168.984375, 143392.8125, 153842.546875, -0.6732406616210938
87459, 157679.359375, 118501.578125, 157806.671875, 155170.15625, 143388.59375, 153846.90625, -0.672160804271698
87479, 157679.359375, 118490.5, 157802.8125, 155170.15625, 143382.625, 153856.25, -0.6725857257843018
87499, 157679.359375, 118497.1484375, 157804.75, 155171.484375, 143397.703125, 153843.21875, -0.6724491119384766
87519, 157679.359375, 118487.546875, 157804.75, 155178.984375, 143386.140625, 153849.390625, -0.673992931842804
87539, 157679.359375, 118495.6640625, 157802.8125, 155175.140625, 143388.59375, 153850.0, -0.6741223335266113
87559, 157679.359375, 118501.578125, 157804.75, 155182.0625, 143400.84375, 153844.421875, -0.6750809550285339
87579, 157685.140625, 118496.40625, 157804.75, 155173.984375, 143389.28125, 153848.796875, -0.6743688583374023
87599, 157679.359375, 118492.71875, 157804.75, 155172.0625, 143392.8125, 153846.90625, -0.6748238205909729
87619, 157681.296875, 118501.578125, 157804.75, 155174.5625, 143386.140625, 153847.578125, -0.6754152774810791
87639, 157679.359375, 118497.8828125, 157804.75, 155168.984375, 143400.15625, 153851.28125, -0.6741719245910645
87659, 157679.359375, 118494.1953125, 157806.671875, 155174.5625, 143388.59375, 153851.875, -0.6749163866043091
87679, 157683.21875, 118491.2421875, 157806.671875, 155173.234375, 143392.109375, 153846.3125, -0.6738889813423157
87699, 157677.4375, 118496.40625, 157804.75, 155165.75, 143390.359375, 153846.90625, -0.6747449636459351
87719, 157677.4375, 118494.1953125, 157808.609375, 155172.0625, 143391.046875, 153847.515625, -0.6773228049278259
87739, 157679.359375, 118501.578125, 157806.671875, 155168.234375, 143391.046875, 153843.828125, -0.6780389547348022
87759, 157677.4375, 118498.625, 157804.75, 155174.5625, 143392.8125, 153852.484375, -0.6781418919563293
87779, 157679.359375, 118497.1484375, 157800.890625, 155170.15625, 143394.5625, 153849.390625, -0.6779729127883911
87799, 157675.515625, 118490.5, 157808.609375, 155174.5625, 143387.90625, 153840.0625, -0.6815202236175537
87819, 157679.359375, 118497.8828125, 157806.671875, 155169.578125, 143387.90625, 153848.796875, -0.6804929971694946
87839, 157679.359375, 118509.6953125, 157804.75, 155167.65625, 143395.9375, 153845.640625, -0.6820152997970581
87859, 157677.4375, 118502.3125, 157806.671875, 155163.25, 143398.390625, 153850.671875, -0.6815716624259949
87879, 157683.21875, 118500.8359375, 157806.671875, 155166.5, 143397.015625, 153853.765625, -0.6815823316574097
87899, 157681.296875, 118500.8359375, 157806.671875, 155167.65625, 143397.015625, 153840.671875, -0.682295024394989
87919, 157681.296875, 118500.8359375, 157806.671875, 155176.484375, 143391.046875, 153851.28125, -0.6824274659156799
87939, 157683.21875, 118495.6640625, 157802.8125, 155175.140625, 143395.9375, 153852.484375, -0.6813979148864746
87959, 157681.296875, 118492.71875, 157806.671875, 155163.25, 143400.15625, 153856.25, -0.679879903793335
87979, 157681.296875, 118499.359375, 157804.75, 155175.140625, 143395.9375, 153840.671875, -0.680355429649353
87999, 157677.4375, 118495.6640625, 157804.75, 155172.65625, 143393.5, 153845.03125, -0.6795936822891235
88019, 157679.359375, 118498.625, 157804.75, 155174.5625, 143397.703125, 153848.796875, -0.6766151189804077
88039, 157679.359375, 118503.7890625, 157804.75, 155164.578125, 143399.46875, 153845.03125, -0.6782567501068115
88059, 157677.4375, 118497.8828125, 157802.8125, 155169.578125, 143391.421875, 153857.515625, -0.6797935366630554
88079, 157679.359375, 118499.3671875, 157804.75, 155170.15625, 143400.84375, 153840.0625, -0.6804536581039429
88099, 157681.296875, 118496.40625, 157806.671875, 155167.65625, 143394.5625, 153853.765625, -0.6815018653869629
88119, 157677.4375, 118496.40625, 157804.75, 155174.5625, 143391.046875, 153846.90625, -0.6837234497070312
88139, 157681.296875, 118503.7890625, 157802.8125, 155176.484375, 143394.5625, 153839.46875, -0.6832225322723389
88159, 157675.515625, 118500.1015625, 157802.8125, 155172.0625, 143397.015625, 153843.21875, -0.68351811170578
88179, 157685.140625, 118497.8828125, 157806.671875, 155164.578125, 143400.84375, 153846.3125, -0.683976411819458
88199, 157673.578125, 118499.359375, 157804.75, 155162.671875, 143391.046875, 153844.421875, -0.6858908534049988
88219, 157677.4375, 118500.1015625, 157804.75, 155167.078125, 143395.25, 153855.640625, -0.6871275305747986
88239, 157679.359375, 118506.7421875, 157806.671875, 155167.078125, 143389.28125, 153836.984375, -0.6861802935600281
88259, 157679.359375, 118490.5, 157806.671875, 155169.578125, 143392.109375, 153833.890625, -0.6861165165901184
88279, 157679.359375, 118499.359375, 157804.75, 155164.578125, 143384.390625, 153836.984375, -0.6881137490272522
88299, 157677.4375, 118503.7890625, 157800.890625, 155171.484375, 143391.734375, 153842.546875, -0.6868913769721985
88319, 157677.4375, 118492.71875, 157802.8125, 155165.15625, 143395.9375, 153848.1875, -0.6860634088516235
88339, 157677.4375, 118491.2421875, 157806.671875, 155165.15625, 143391.046875, 153848.796875, -0.6867710947990417
88359, 157677.4375, 118497.8828125, 157804.75, 155177.0625, 143399.46875, 153848.796875, -0.6867197155952454
88379, 157681.296875, 118495.6640625, 157806.671875, 155167.078125, 143400.84375, 153849.390625, -0.6893945932388306
88399, 157679.359375, 118504.5234375, 157800.890625, 155174.5625, 143391.734375, 153844.421875, -0.6904935240745544
88419, 157681.296875, 118494.1875, 157802.8125, 155167.078125, 143397.703125, 153842.546875, -0.6930762529373169
88439, 157681.296875, 118497.1484375, 157802.8125, 155170.15625, 143389.28125, 153837.578125, -0.6936005353927612
88459, 157677.4375, 118500.8359375, 157802.8125, 155178.984375, 143401.21875, 153846.90625, -0.6969167590141296
88479, 157681.296875, 118493.453125, 157802.8125, 155169.578125, 143397.703125, 153846.90625, -0.6950817704200745
88499, 157675.515625, 118500.1015625, 157806.671875, 155168.984375, 143388.59375, 153840.0625, -0.6958746314048767
88519, 157677.4375, 118495.6640625, 157804.75, 155170.15625, 143397.703125, 153849.390625, -0.6955336332321167
88539, 157681.296875, 118499.3671875, 157806.671875, 155174.5625, 143387.21875, 153847.515625, -0.6942943930625916
88559, 157677.4375, 118491.9765625, 157800.890625, 155178.984375, 143400.15625, 153846.90625, -0.6951345205307007
88579, 157681.296875, 118499.359375, 157802.8125, 155165.75, 143392.8125, 153844.421875, -0.6965922117233276
88599, 157681.296875, 118497.1484375, 157800.890625, 155162.671875, 143395.25, 153853.765625, -0.6954752802848816
88619, 157677.4375, 118496.40625, 157802.8125, 155183.96875, 143397.015625, 153842.546875, -0.6965420842170715
88639, 157677.4375, 118501.578125, 157804.75, 155167.078125, 143393.5, 153849.390625, -0.6958805918693542
88659, 157681.296875, 118503.0546875, 157804.75, 155167.078125, 143391.046875, 153844.421875, -0.6949507594108582
88679, 157679.359375, 118496.40625, 157806.671875, 155171.484375, 143391.734375, 153840.0625, -0.6951765418052673
88699, 157679.359375, 118498.625, 157808.609375, 155165.75, 143395.25, 153846.3125, -0.6956083178520203
88719, 157681.296875, 118504.5234375, 157802.8125, 155172.0625, 143397.015625, 153840.0625, -0.6958059072494507
88739, 157677.4375, 118491.2421875, 157806.671875, 155178.984375, 143392.8125, 153841.953125, -0.6962270140647888
88759, 157681.296875, 118505.265625, 157808.609375, 155172.0625, 143391.734375, 153840.0625, -0.6959578394889832
88779, 157679.359375, 118491.9765625, 157804.75, 155173.984375, 143392.109375, 153846.90625, -0.6965135931968689
88799, 157681.296875, 118502.3125, 157804.75, 155172.65625, 143395.25, 153845.703125, -0.6975511908531189
88819, 157681.296875, 118499.359375, 157804.75, 155171.484375, 143395.25, 153842.546875, -0.6992377638816833
88839, 157679.359375, 118491.9765625, 157802.8125, 155172.0625, 143393.5, 153839.46875, -0.6976773738861084
88859, 157677.4375, 118501.578125, 157802.8125, 155167.65625, 143395.9375, 153836.984375, -0.6981654763221741
88879, 157677.4375, 118499.359375, 157806.671875, 155168.40625, 143394.5625, 153830.734375, -0.6985968947410583
88899, 157677.4375, 118498.625, 157806.671875, 155165.15625, 143392.8125, 153848.796875, -0.6980727314949036
88919, 157677.4375, 118496.40625, 157806.671875, 155172.0625, 143395.9375, 153835.703125, -0.6989882588386536
88939, 157681.296875, 118500.8359375, 157806.671875, 155171.484375, 143386.140625, 153838.1875, -0.7006086707115173
88959, 157675.515625, 118499.359375, 157804.75, 155162.078125, 143399.46875, 153844.421875, -0.6990230679512024
88979, 157679.359375, 118499.359375, 157802.8125, 155170.15625, 143397.015625, 153853.765625, -0.7014784812927246
88999, 157677.4375, 118496.40625, 157802.8125, 155168.40625, 143388.59375, 153840.0625, -0.702225387096405
89019, 157679.359375, 118494.9296875, 157806.671875, 155167.078125, 143391.046875, 153842.546875, -0.7040306925773621
89039, 157679.359375, 118491.2421875, 157804.75, 155162.671875, 143399.46875, 153848.1875, -0.7047275304794312
89059, 157679.359375, 118500.8359375, 157806.671875, 155168.984375, 143391.046875, 153849.390625, -0.7050036191940308
89079, 157681.296875, 118489.765625, 157804.75, 155177.8125, 143391.046875, 153839.46875, -0.7060021162033081
89099, 157681.296875, 118502.3125, 157808.609375, 155170.15625, 143392.109375, 153832.015625, -0.7050749659538269
89119, 157677.4375, 118502.3125, 157806.671875, 155174.5625, 143392.109375, 153839.46875, -0.705726683139801
89139, 157679.359375, 118499.359375, 157804.75, 155173.984375, 143392.109375, 153843.21875, -0.7065795660018921
89159, 157677.4375, 118496.40625, 157804.75, 155172.0625, 143400.15625, 153842.546875, -0.7046061754226685
89179, 157683.21875, 118493.453125, 157806.671875, 155157.09375, 143404.359375, 153836.984375, -0.7050519585609436
89199, 157677.4375, 118494.9296875, 157804.75, 155172.0625, 143386.140625, 153838.1875, -0.7043856978416443
89219, 157681.296875, 118493.453125, 157804.75, 155164.578125, 143386.140625, 153850.0, -0.7037262320518494
89239, 157679.359375, 118506.0, 157802.8125, 155161.5, 143395.25, 153841.953125, -0.704578161239624
89259, 157677.4375, 118497.1484375, 157804.75, 155162.671875, 143397.703125, 153845.03125, -0.7037124037742615
89279, 157681.296875, 118500.8359375, 157804.75, 155162.671875, 143394.5625, 153836.984375, -0.7045369744300842
89299, 157677.4375, 118491.9765625, 157804.75, 155169.578125, 143387.90625, 153835.765625, -0.703579843044281
89319, 157679.359375, 118497.8828125, 157806.671875, 155167.65625, 143397.703125, 153845.703125, -0.7033293843269348
89339, 157679.359375, 118494.9296875, 157804.75, 155168.984375, 143398.78125, 153838.859375, -0.7030470371246338
89359, 157677.4375, 118497.8828125, 157804.75, 155164.0, 143392.8125, 153843.828125, -0.702117383480072
89379, 157681.296875, 118501.578125, 157806.671875, 155162.671875, 143392.8125, 153852.546875, -0.7041745781898499
89399, 157683.21875, 118501.578125, 157802.8125, 155169.578125, 143399.46875, 153839.46875, -0.7056400179862976
89419, 157683.21875, 118496.40625, 157802.8125, 155162.078125, 143389.28125, 153842.546875, -0.7066553831100464
89439, 157679.359375, 118502.3125, 157802.8125, 155169.578125, 143384.390625, 153845.03125, -0.7064803838729858
89459, 157677.4375, 118498.6171875, 157804.75, 155168.984375, 143392.8125, 153836.984375, -0.7069578766822815
89479, 157679.359375, 118495.6640625, 157806.671875, 155164.578125, 143392.8125, 153846.90625, -0.7079649567604065
89499, 157679.359375, 118500.8359375, 157806.671875, 155173.984375, 143399.46875, 153829.53125, -0.7100736498832703
89519, 157681.296875, 118501.578125, 157802.8125, 155164.578125, 143390.359375, 153848.1875, -0.707844078540802
89539, 157681.296875, 118498.625, 157806.671875, 155164.578125, 143397.703125, 153846.3125, -0.7086993455886841
89559, 157673.578125, 118504.53125, 157804.75, 155168.984375, 143395.25, 153851.875, -0.707617461681366
89579, 157679.359375, 118496.40625, 157802.8125, 155167.078125, 143393.5, 153848.796875, -0.7071933746337891
89599, 157677.4375, 118501.578125, 157804.75, 155157.671875, 143397.015625, 153840.0625, -0.7083626389503479
89619, 157679.359375, 118498.625, 157804.75, 155155.171875, 143395.9375, 153836.375, -0.7085633277893066
89639, 157679.359375, 118501.578125, 157808.609375, 155162.078125, 143393.5, 153840.734375, -0.7095448970794678
89659, 157681.296875, 118498.625, 157802.8125, 155166.5, 143402.609375, 153850.671875, -0.7101123332977295
89679, 157681.296875, 118502.3125, 157802.8125, 155164.578125, 143396.640625, 153845.03125, -0.7106391787528992
89699, 157679.359375, 118497.1484375, 157802.8125, 155157.671875, 143397.015625, 153843.828125, -0.7089231014251709
89719, 157679.359375, 118499.359375, 157804.75, 155168.984375, 143389.96875, 153851.875, -0.7104517221450806
89739, 157677.4375, 118500.8359375, 157806.671875, 155157.09375, 143392.8125, 153848.1875, -0.7109308242797852
89759, 157679.359375, 118500.8359375, 157804.75, 155173.984375, 143392.8125, 153843.828125, -0.7101017236709595
89779, 157677.4375, 118498.6171875, 157802.8125, 155155.171875, 143387.90625, 153848.796875, -0.7103360295295715
89799, 157679.359375, 118497.1484375, 157800.890625, 155164.578125, 143397.015625, 153828.921875, -0.7118880748748779
89819, 157679.359375, 118503.046875, 157806.671875, 155168.984375, 143397.015625, 153840.0625, -0.7126118540763855
89839, 157681.296875, 118503.7890625, 157804.75, 155165.15625, 143391.046875, 153836.375, -0.7123715877532959
89859, 157679.359375, 118499.359375, 157804.75, 155164.578125, 143390.359375, 153838.859375, -0.7119095325469971
89879, 157677.4375, 118501.578125, 157804.75, 155162.078125, 143394.5625, 153842.546875, -0.7096356749534607
89899, 157679.359375, 118505.265625, 157804.75, 155167.078125, 143393.5, 153848.796875, -0.7117559313774109
89919, 157681.296875, 118503.7890625, 157804.75, 155167.078125, 143383.015625, 153848.1875, -0.7124921679496765
89939, 157679.359375, 118503.0546875, 157806.671875, 155167.078125, 143390.359375, 153846.3125, -0.7133288383483887
89959, 157677.4375, 118498.625, 157800.890625, 155164.0, 143394.5625, 153850.671875, -0.7118046283721924
89979, 157679.359375, 118506.0, 157802.8125, 155164.0, 143388.59375, 153842.546875, -0.7134780287742615
89999, 157677.4375, 118501.578125, 157806.671875, 155172.0625, 143396.328125, 153841.34375, -0.7121272683143616
90019, 157675.515625, 118503.0546875, 157802.8125, 155166.5, 143390.359375, 153838.859375, -0.7131243944168091
90039, 157679.359375, 118499.359375, 157800.890625, 155162.078125, 143392.8125, 153846.3125, -0.7126163244247437
90059, 157679.359375, 118497.8828125, 157808.609375, 155167.65625, 143395.25, 153851.28125, -0.7119928598403931
90079, 157679.359375, 118502.3125, 157804.75, 155161.5, 143390.359375, 153848.1875, -0.7105263471603394
90099, 157679.359375, 118499.359375, 157806.671875, 155164.578125, 143386.140625, 153836.984375, -0.7111964821815491
90119, 157683.21875, 118500.8359375, 157800.890625, 155166.5, 143395.25, 153843.828125, -0.7108623385429382
90139, 157677.4375, 118494.9296875, 157804.75, 155165.15625, 143392.8125, 153846.3125, -0.7076371908187866
90159, 157677.4375, 118503.7890625, 157802.8125, 155159.59375, 143401.90625, 153846.90625, -0.7080168724060059
90179, 157681.296875, 118500.09375, 157804.75, 155160.171875, 143391.046875, 153844.421875, -0.7073574662208557
90199, 157677.4375, 118497.1484375, 157802.8125, 155165.15625, 143390.359375, 153845.703125, -0.7070990204811096
90219, 157679.359375, 118500.8359375, 157806.671875, 155164.0, 143394.5625, 153843.828125, -0.7071358561515808
90239, 157679.359375, 118507.484375, 157808.609375, 155165.90625, 143390.359375, 153842.546875, -0.7060025334358215
90259, 157677.4375, 118494.9296875, 157804.75, 155164.578125, 143395.25, 153837.578125, -0.7076265215873718
90279, 157679.359375, 118502.3125, 157804.75, 155164.0, 143396.328125, 153840.0625, -0.7070995569229126
90299, 157681.296875, 118504.53125, 157800.890625, 155162.078125, 143392.8125, 153853.765625, -0.7094841599464417
90319, 157681.296875, 118493.453125, 157806.671875, 155165.15625, 143392.8125, 153845.703125, -0.7093196511268616
90339, 157679.359375, 118491.9765625, 157804.75, 155170.90625, 143391.046875, 153848.796875, -0.710788905620575
90359, 157675.515625, 118505.265625, 157806.671875, 155159.59375, 143392.8125, 153846.3125, -0.7099214196205139
90379, 157681.296875, 118501.578125, 157802.8125, 155168.984375, 143398.78125, 153840.734375, -0.7097001671791077
90399, 157679.359375, 118494.9296875, 157802.8125, 155157.09375, 143389.671875, 153841.953125, -0.7091560363769531
90419, 157681.296875, 118498.625, 157806.671875, 155159.0, 143397.015625, 153839.46875, -0.7067319750785828
90439, 157677.4375, 118498.625, 157806.671875, 155168.40625, 143392.8125, 153838.859375, -0.7073578834533691
90459, 157679.359375, 118505.265625, 157806.671875, 155164.578125, 143388.59375, 153849.390625, -0.7078291177749634
90479, 157677.4375, 118493.453125, 157806.671875, 155158.25, 143392.8125, 153843.828125, -0.707831084728241
90499, 157679.359375, 118493.453125, 157804.75, 155173.984375, 143395.25, 153844.421875, -0.7099956274032593
90519, 157683.21875, 118498.625, 157806.671875, 155161.5, 143397.015625, 153834.5, -0.7110887765884399
90539, 157681.296875, 118499.359375, 157806.671875, 155157.09375, 143393.5, 153841.34375, -0.7109035849571228
90559, 157677.4375, 118497.1484375, 157802.8125, 155157.671875, 143384.390625, 153842.546875, -0.7112552523612976
90579, 157677.4375, 118505.265625, 157802.8125, 155161.5, 143400.15625, 153843.21875, -0.7111931443214417
90599, 157677.4375, 118497.8828125, 157804.75, 155159.59375, 143388.59375, 153841.953125, -0.7130577564239502
90619, 157679.359375, 118492.71875, 157808.609375, 155161.5, 143388.59375, 153848.1875, -0.7116942405700684
