timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, yaw, laserFront
199338, -1.5170148611068726, -0.896196722984314, 0.02511014975607395, -0.012905937619507313, -0.032421525567770004, 0.0010160693200305104, 157389.265625, 120381.2265625, 157508.1875, 156095.8125, 145849.265625, 155628.359375, -1.1820462942123413, 271.0
199358, -1.5172028541564941, -0.8966688513755798, 0.02512751705944538, -0.014602551236748695, -0.03756723180413246, 0.0011296076700091362, 157387.34375, 120379.765625, 157500.5, 156104.0625, 145857.0625, 155636.40625, -1.3514891862869263, 271.0
199379, -1.517344355583191, -0.8971050381660461, 0.025154318660497665, -0.015689194202423096, -0.04200085997581482, 0.0013125833356752992, 157387.34375, 120384.2109375, 157504.34375, 156108.484375, 145847.90625, 155634.625, -1.5015374422073364, 262.0
199398, -1.5175012350082397, -0.8975263833999634, 0.02516857534646988, -0.01694020815193653, -0.04534047469496727, 0.0016639551613479853, 157387.34375, 120382.71875, 157508.1875, 156113.484375, 145853.9375, 155632.734375, -1.6064380407333374, 262.0
199419, -1.517694115638733, -0.8980532288551331, 0.025188954547047615, -0.01785183884203434, -0.04880509898066521, 0.001965921139344573, 157383.515625, 120390.8828125, 157504.34375, 156112.90625, 145856.390625, 155629.65625, -1.7291043996810913, 262.0
199438, -1.5178229808807373, -0.8984552621841431, 0.025204861536622047, -0.018678780645132065, -0.05121494084596634, 0.0017445432022213936, 157385.4375, 120379.0078125, 157506.265625, 156110.984375, 145855.71875, 155637.109375, -1.8102055788040161, 262.0
199458, -1.5180591344833374, -0.8990970849990845, 0.025232771411538124, -0.020161664113402367, -0.05426961928606033, 0.0017693275585770607, 157389.265625, 120382.71875, 157504.34375, 156099.078125, 145857.0625, 155627.765625, -1.9088612794876099, 262.0
199480, -1.5180951356887817, -0.8992162942886353, 0.02524038590490818, -0.019921183586120605, -0.053811561316251755, 0.0016516289906576276, 157387.34375, 120387.1640625, 157508.1875, 156118.46875, 145853.9375, 155625.28125, -1.976778507232666, 264.0
199498, -1.5182299613952637, -0.8995797038078308, 0.025243978947401047, -0.02012031152844429, -0.05416159704327583, 0.001807337044738233, 157387.34375, 120381.9921875, 157504.34375, 156106.5625, 145852.828125, 155628.359375, -2.0602171421051025, 264.0
199519, -1.5182647705078125, -0.8996750712394714, 0.025276508182287216, -0.019624320790171623, -0.05259374901652336, 0.002011379227042198, 157387.34375, 120384.9453125, 157508.1875, 156109.0625, 145854.609375, 155620.90625, -2.1345267295837402, 264.0
199538, -1.5183913707733154, -0.9000328183174133, 0.02530493587255478, -0.019508063793182373, -0.05289319530129433, 0.0021608234383165836, 157383.515625, 120381.2265625, 157504.34375, 156119.046875, 145858.84375, 155644.578125, -2.197301149368286, 264.0
199558, -1.5183523893356323, -0.8999585509300232, 0.025289064273238182, -0.01855986937880516, -0.05071423947811127, 0.002238019835203886, 157387.34375, 120382.71875, 157506.265625, 156100.234375, 145857.734375, 155625.28125, -2.240232229232788, 264.0
199578, -1.5184264183044434, -0.9001288414001465, 0.02529343031346798, -0.018157076090574265, -0.049616385251283646, 0.0020850980654358864, 157385.4375, 120387.8984375, 157506.265625, 156109.640625, 145859.515625, 155635.21875, -2.3020975589752197, 264.0
