timeTick, roll, pitch, yaw, gyroX, gyroY, gyroZ, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, motor1, motor2, motor3, motor4
623828, -106.95336151123047, 1.89286470413208, -8.751945495605469, -394.76336669921875, 269.55615234375, -260.8528137207031, 0.028433997184038162, 0.10349617898464203, 2.5171964168548584, 0.24849416315555573, 1.0722523927688599, -1.215343713760376, 37781.0, 55149.0, 37781.0, 28648.0
623838, -110.22200012207031, 5.191379547119141, -10.212214469909668, -346.2294006347656, 247.28102111816406, -265.8611755371094, 0.03092443384230137, 0.11444760859012604, 2.5040266513824463, 0.2612757384777069, 1.1182820796966553, -1.33486008644104, 37781.0, 55149.0, 37781.0, 28648.0
623848, -112.89266204833984, 8.445796012878418, -11.196599006652832, -283.99359130859375, 213.9951934814453, -267.8251037597656, 0.033561576157808304, 0.12583748996257782, 2.489720106124878, 0.27651292085647583, 1.1634176969528198, -1.4570101499557495, 34192.0, 55972.0, 41156.0, 32779.0
623858, -115.17716979980469, 11.561467170715332, -11.796740531921387, -246.18191528320312, 181.1455535888672, -262.31280517578125, 0.03636396303772926, 0.13774266839027405, 2.4744415283203125, 0.2934033274650574, 1.2080456018447876, -1.580088496208191, 30552.0, 56453.0, 44019.0, 36346.0
623868, -116.9914779663086, 14.66767692565918, -12.221534729003906, -199.57461547851562, 177.72804260253906, -261.60638427734375, 0.03931501880288124, 0.15005435049533844, 2.4573962688446045, 0.3122166097164154, 1.2532187700271606, -1.705657720565796, 25871.0, 56893.0, 47305.0, 40457.0
623878, -118.55128479003906, 18.051223754882812, -12.67245864868164, -151.23277282714844, 169.9290771484375, -258.439208984375, 0.04247891902923584, 0.16281145811080933, 2.4393680095672607, 0.33243587613105774, 1.2957136631011963, -1.8310590982437134, 33951.0, 56457.0, 41865.0, 33525.0
623888, -119.61592102050781, 21.039457321166992, -13.150818824768066, -125.27381896972656, 187.9724578857422, -243.1782684326172, 0.04613817483186722, 0.1773424595594406, 2.4177074432373047, 0.3542388677597046, 1.3345861434936523, -1.9661760330200195, 20340.0, 57049.0, 50554.0, 44594.0
623898, -122.0254898071289, 23.829729080200195, -14.648207664489746, -233.54510498046875, 234.2126007080078, -181.81988525390625, 0.04970048367977142, 0.19084520637989044, 2.397066116333008, 0.37183117866516113, 1.3616259098052979, -2.0842387676239014, 41791.0, 55386.0, 41791.0, 33183.0
623908, -130.33815002441406, 29.81838035583496, -20.930953979492188, -848.9911499023438, 649.0698852539062, -126.38150024414062, 0.053229499608278275, 0.2042073905467987, 2.374568462371826, 0.3588399589061737, 1.3280181884765625, -2.1679437160491943, 44875.0, 54807.0, 44875.0, 36842.0
623918, -142.83433532714844, 37.298397064208984, -28.20850944519043, -1637.76953125, 957.1493530273438, -40.79990005493164, 0.05471283942461014, 0.217743918299675, 2.338825225830078, 0.2563896179199219, 1.218953251838684, -2.1855063438415527, 49732.0, 51223.0, 49732.0, 43198.0
623928, -143.56231689453125, 37.16444396972656, -27.159626007080078, -558.2055053710938, 143.23580932617188, -0.02612227201461792, 0.05439534783363342, 0.23050113022327423, 2.29304838180542, 0.25950416922569275, 1.233061671257019, -2.3194854259490967, 39578.0, 30011.0, 39578.0, 57772.0
623938, -145.12928771972656, 34.39652633666992, -21.32826805114746, 311.8181457519531, -457.88226318359375, -233.71878051757812, 0.05707460269331932, 0.2401074320077896, 2.2863643169403076, -0.10822954773902893, 1.053376317024231, -2.0590293407440186, 3.0, 54582.0, 57771.0, 54582.0
623948, -150.53976440429688, 31.082164764404297, -15.909363746643066, -259.68450927734375, -598.4292602539062, -180.62091064453125, 0.055946577340364456, 0.24963273108005524, 2.28157901763916, -0.43944859504699707, 0.8685296773910522, -1.7974706888198853, 3.0, 57492.0, 60851.0, 57492.0
623958, -153.8126983642578, 30.859100341796875, -12.32839298248291, -135.8343963623047, -128.4714813232422, -258.1660461425781, 0.051234230399131775, 0.2580229341983795, 2.2625463008880615, -0.49200308322906494, 0.8396394848823547, -1.8518418073654175, 3.0, 58725.0, 62156.0, 58725.0
623968, -156.6252899169922, 30.33118438720703, -8.514256477355957, -97.59506225585938, -197.77081298828125, -271.4924621582031, 0.04685517027974129, 0.2664553225040436, 2.2475337982177734, -0.4912770092487335, 0.8369126319885254, -1.9505516290664673, 3.0, 59115.0, 62569.0, 59115.0
623978, -157.51564025878906, 31.053972244262695, -4.882192134857178, 62.43781280517578, -63.29547882080078, -325.510498046875, 0.042162004858255386, 0.27466505765914917, 2.228590726852417, -0.48631995916366577, 0.8378733992576599, -2.061758279800415, 3.0, 59511.0, 62988.0, 59511.0
623988, -157.093994140625, 31.924562454223633, -1.3213951587677002, 213.1949005126953, -46.73164367675781, -326.0216064453125, 0.03739391639828682, 0.2828912138938904, 2.207951545715332, -0.485516756772995, 0.8366431593894958, -2.1613433361053467, 3.0, 58920.0, 62362.0, 58920.0
623998, -157.2332000732422, 34.47161865234375, 0.5992661714553833, 166.49038696289062, 93.58198547363281, -278.2127990722656, 0.032883524894714355, 0.29076236486434937, 2.187485694885254, -0.4793717861175537, 0.8371421098709106, -2.2641916275024414, 45785.0, 61416.0, 45785.0, 36160.0
624008, -157.2332000732422, 34.47161865234375, 0.5992661714553833, -20.384119033813477, 280.3730773925781, -189.85594177246094, 0.02773793414235115, 0.2993678152561188, 2.1630077362060547, -0.4929996132850647, 0.8258004188537598, -2.3414175510406494, 41624.0, 62037.0, 59357.0, 54351.0
624018, -158.05909729003906, 37.85560607910156, 1.1494885683059692, -138.15182495117188, 409.95458984375, -152.8565673828125, 0.022792965173721313, 0.30764156579971313, 2.1396799087524414, -0.5056391954421997, 0.813072919845581, -2.42010235786438, 48268.0, 60390.0, 58320.0, 52557.0
624028, -159.1283721923828, 42.32240676879883, 1.025611162185669, -58.66320037841797, 439.9378356933594, -156.33448791503906, 0.01695455238223076, 0.31575220823287964, 2.110156297683716, -0.4945959448814392, 0.8185850977897644, -2.538170099258423, 45526.0, 61380.0, 59120.0, 53773.0
624038, -159.07342529296875, 47.03114318847656, 0.6831955313682556, -210.54644775390625, 284.0419616699219, -185.06776428222656, 0.012264218181371689, 0.3237498998641968, 2.084594488143921, -0.4561018645763397, 0.8337602615356445, -2.658555746078491, 0.0, 0.0, 0.0, 0.0
624048, -165.4319610595703, 48.53249740600586, 3.22151517868042, -25.8076171875, 306.7524719238281, -74.10015869140625, 0.005494976416230202, 0.3316740393638611, 2.050656795501709, -0.6148602366447449, 0.7732138633728027, -2.5186831951141357, 0.0, 0.0, 0.0, 0.0
624058, -166.06727600097656, 49.479923248291016, 2.8161165714263916, -135.21385192871094, -140.4076690673828, 111.70529174804688, -0.0004984624683856964, 0.33947524428367615, 2.0342321395874023, -0.8480055332183838, 0.6886959671974182, -2.2303757667541504, 0.0, 0.0, 0.0, 0.0
624068, -166.1161346435547, 48.2518424987793, 1.6226627826690674, -50.0565299987793, -44.89753341674805, 11.237229347229004, -0.008218795992434025, 0.3456858992576599, 2.016904830932617, -0.8886661529541016, 0.6306670308113098, -2.2006778717041016, 0.0, 0.0, 0.0, 0.0
624078, -166.17819213867188, 47.83897399902344, 1.5702097415924072, 53.837745666503906, -15.16269588470459, -14.085702896118164, -0.01657792553305626, 0.3515795171260834, 1.9966535568237305, -0.8738767504692078, 0.571475625038147, -2.2922468185424805, 0.0, 0.0, 0.0, 0.0
624088, -165.52650451660156, 47.636924743652344, 1.7144567966461182, 108.58245086669922, -18.286407470703125, -20.06043815612793, -0.024923931807279587, 0.3571663796901703, 1.9749786853790283, -0.8651407361030579, 0.5440520644187927, -2.3842525482177734, 0.0, 0.0, 0.0, 0.0
624098, -164.23382568359375, 47.6505012512207, 1.9505747556686401, 226.69956970214844, 31.876583099365234, -26.226953506469727, -0.033483415842056274, 0.3627347946166992, 1.951374888420105, -0.8705626130104065, 0.5284265279769897, -2.4707789421081543, 0.0, 0.0, 0.0, 0.0
624108, -162.6776580810547, 47.74169158935547, 2.2687830924987793, -128.2696533203125, 15.205915451049805, -28.195518493652344, -0.04225478321313858, 0.36847206950187683, 1.9283294677734375, -0.9431209564208984, 0.4871632158756256, -2.485933780670166, 0.0, 0.0, 0.0, 0.0
624118, -163.26809692382812, 48.243186950683594, 2.204970598220825, -27.23552131652832, -5.762843132019043, -3.262349843978882, -0.05165831744670868, 0.37280741333961487, 1.9079110622406006, -1.1233313083648682, 0.4197043478488922, -2.4069299697875977, 0.0, 0.0, 0.0, 0.0
624128, -163.23220825195312, 48.34928894042969, 2.366119861602783, 10.669475555419922, 45.129032135009766, -18.815536499023438, -0.06298801302909851, 0.37682971358299255, 1.8841736316680908, -1.174390196800232, 0.4156714975833893, -2.462618589401245, 0.0, 0.0, 0.0, 0.0
624138, -162.898193359375, 47.915489196777344, 2.479684591293335, 39.61598205566406, -67.69740295410156, 3.3717844486236572, -0.07495157420635223, 0.3809409737586975, 1.8592054843902588, -1.2189985513687134, 0.4100150167942047, -2.530090570449829, 0.0, 0.0, 0.0, 0.0
624148, -162.73114013671875, 47.93408203125, 2.3220481872558594, -7.024063587188721, -4.545065879821777, 3.1839282512664795, -0.08745093643665314, 0.3851574957370758, 1.8345692157745361, -1.3113336563110352, 0.36856427788734436, -2.5524678230285645, 0.0, 0.0, 0.0, 0.0
624158, -162.73114013671875, 47.93408203125, 2.3220481872558594, -13.800604820251465, 14.862918853759766, 5.597872734069824, -0.10091748088598251, 0.38864246010780334, 1.8089089393615723, -1.3826944828033447, 0.3320877254009247, -2.5788137912750244, 0.0, 0.0, 0.0, 0.0
624168, -162.29640197753906, 47.85105895996094, 1.9968129396438599, 9.00622272491455, -8.90316104888916, 0.8705176711082458, -0.1140313670039177, 0.39171403646469116, 1.7868703603744507, -1.4399433135986328, 0.3013637959957123, -2.606696605682373, 0.0, 0.0, 0.0, 0.0
624178, -162.1892852783203, 47.91887283325195, 1.8926019668579102, -7.465729713439941, 9.40715503692627, 0.7338754534721375, -0.12800444662570953, 0.3947426676750183, 1.7635771036148071, -1.5018523931503296, 0.26785171031951904, -2.635380268096924, 0.0, 0.0, 0.0, 0.0
624188, -161.9899139404297, 47.87343978881836, 1.8095629215240479, 2.2194154262542725, -2.8784966468811035, 3.034747838973999, -0.1433548778295517, 0.3972439765930176, 1.7370601892471313, -1.5688395500183105, 0.23604008555412292, -2.667397975921631, 0.0, 0.0, 0.0, 0.0
