timeTick, roll, pitch, yaw, gyroX, gyroY, gyroZ, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1, whisker2, whisker3, motor1, motor2, motor3, motor4
22639, -0.40486082434654236, -1.4560132026672363, -0.43473342061042786, 4.278099060058594, -8.19868278503418, -1.5597782135009766, 0.017195099964737892, -0.49313992261886597, 0.5060093998908997, -0.062479469925165176, -0.040503498166799545, 0.01166524924337864, 0, 0, 0, 51493.0, 49185.0, 49313.0, 45335.0
22649, -0.3450830578804016, -1.3576141595840454, -0.46138709783554077, 2.8167507648468018, -9.836689949035645, -3.837399482727051, 0.01658366248011589, -0.4935413599014282, 0.5061599612236023, -0.05981946364045143, -0.039790745824575424, 0.018456213176250458, 0, 0, 0, 50548.0, 48158.0, 48774.0, 47831.0
22659, -0.323667973279953, -1.228783130645752, -0.5143721699714661, -1.5060852766036987, -17.307546615600586, -8.101790428161621, 0.015997264534235, -0.49393635988235474, 0.5063508152961731, -0.057462502270936966, -0.03921385109424591, 0.019719909876585007, 0, 0, 0, 52506.0, 50209.0, 46695.0, 44747.0
22669, -0.29353371262550354, -1.0782296657562256, -0.590558648109436, 5.209852695465088, -15.827526092529297, -8.330790519714355, 0.015396131202578545, -0.49430808424949646, 0.5035165548324585, -0.05532316118478775, -0.03870255872607231, 0.0024903612211346626, 0, 0, 0, 47728.0, 49798.0, 49715.0, 48730.0
22679, -0.2926403284072876, -0.9190863370895386, -0.6538234949111938, -1.1078778505325317, -17.80396270751953, -5.542630195617676, 0.016434410586953163, -0.4938141405582428, 0.5035499930381775, -0.05044098198413849, -0.03657253831624985, 0.004186674486845732, 0, 0, 0, 48755.0, 50605.0, 49405.0, 47563.0
22689, -0.308271586894989, -0.7755315899848938, -0.7404950857162476, -4.435253143310547, -11.085334777832031, -8.182497024536133, 0.01593814417719841, -0.49417737126350403, 0.5036072134971619, -0.048820123076438904, -0.036075349897146225, 0.007264409214258194, 0, 0, 0, 47924.0, 48687.0, 49108.0, 50515.0
22699, -0.3885486423969269, -0.6695407629013062, -0.8316839933395386, -11.196959495544434, -9.781944274902344, -9.293906211853027, 0.017326978966593742, -0.4957274794578552, 0.5036912560462952, -0.04397229850292206, -0.0377737358212471, 0.009620671160519123, 0, 0, 0, 46930.0, 46796.0, 49467.0, 52438.0
22709, -0.5042270421981812, -0.600040078163147, -0.9400933384895325, -10.51144027709961, -2.247499942779541, -10.742709159851074, 0.018389733508229256, -0.4957580268383026, 0.5043094158172607, -0.04002463072538376, -0.03648555651307106, 0.011854431591928005, 0, 0, 0, 47435.0, 50249.0, 47813.0, 50019.0
22719, -0.6292409300804138, -0.571052610874176, -1.0398544073104858, -14.651490211486816, -4.79320764541626, -11.17499828338623, 0.017938092350959778, -0.4965454041957855, 0.504450261592865, -0.03905433416366577, -0.03638455644249916, 0.016328852623701096, 0, 0, 0, 48794.0, 48344.0, 46322.0, 51878.0
22729, -0.7547882199287415, -0.5886321067810059, -1.1425873041152954, -4.237267017364502, 8.251296043395996, -8.405001640319824, 0.019105490297079086, -0.49664562940597534, 0.504638671875, -0.03509145230054855, -0.034783683717250824, 0.021351473405957222, 0, 0, 0, 49159.0, 49573.0, 45812.0, 50259.0
