timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, motor1, motor2, motor3, motor4, otX, otY, otZ, yaw, pitch
165639, 1.7738001346588135, -3.3367724418640137, 0.0022286768071353436, -0.05539478734135628, -0.014811605215072632, -0.008351382799446583, 118566.2421875, 148715.1875, 90022.03125, 119986.140625, 139792.046875, 98309.171875, 0.0, 0.0, 0.0, 0.0, 1.780029535293579, -3.334925651550293, -0.01034141331911087, 84.48192596435547, 4.032947063446045
165659, 1.773728609085083, -3.3365986347198486, 0.00475581269711256, -0.056718360632658005, -0.013045702129602432, 0.007998061366379261, 118560.375, 148714.28125, 90024.765625, 119987.03125, 139793.828125, 98303.0859375, 0.0, 0.0, 0.0, 0.0, 1.780325174331665, -3.3349123001098633, -0.011035962030291557, 84.4937515258789, 4.039103031158447
165679, 1.7737772464752197, -3.3366732597351074, 0.003639034926891327, -0.05564048886299133, -0.013244529254734516, -4.940075996273663e-06, 118568.4296875, 148713.8125, 90025.125, 119987.03125, 139795.078125, 98313.2265625, 0.0, 0.0, 0.0, 0.0, 1.78031325340271, -3.334914207458496, -0.010605230927467346, 84.50383758544922, 4.095645427703857
165700, 1.7741379737854004, -3.3363428115844727, 0.004888726398348808, -0.0536227785050869, -0.010348222218453884, 0.008235746994614601, 118571.3125, 148716.578125, 90022.03125, 119981.7578125, 139801.921875, 98305.8671875, 0.0, 0.0, 0.0, 0.0, 1.780258297920227, -3.3348605632781982, -0.011012868955731392, 84.47268676757812, 4.03239631652832
165720, 1.7745457887649536, -3.3363828659057617, 0.0034728115424513817, -0.0506901890039444, -0.011040645651519299, -0.0021378190722316504, 118568.4296875, 148711.96875, 90023.9765625, 119994.265625, 139791.546875, 98305.109375, 0.0, 0.0, 0.0, 0.0, 1.7806581258773804, -3.3351662158966064, -0.01132574025541544, 84.51465606689453, 4.030242919921875
165739, 1.774475336074829, -3.3365795612335205, 0.004037030041217804, -0.052597615867853165, -0.013201402500271797, 0.0017038768855854869, 118566.2421875, 148710.125, 90029.0234375, 119990.765625, 139799.640625, 98305.109375, 0.0, 0.0, 0.0, 0.0, 1.7802623510360718, -3.334885597229004, -0.010956231504678726, 84.447021484375, 4.033970832824707
165759, 1.773808240890503, -3.336702585220337, 0.0028681654948741198, -0.05822046101093292, -0.01395358331501484, -0.006701942533254623, 118561.8671875, 148710.125, 90019.7265625, 119992.3046875, 139803.6875, 98305.8671875, 0.0, 0.0, 0.0, 0.0, 1.7806771993637085, -3.335132598876953, -0.011223316192626953, 84.48638153076172, 4.0738139152526855
165779, 1.773886799812317, -3.3360769748687744, 0.0041607399471104145, -0.05797683075070381, -0.00831547100096941, 0.003524813335388899, 118566.2421875, 148714.28125, 90025.5625, 119981.9921875, 139793.3125, 98311.1953125, 0.0, 0.0, 0.0, 0.0, 1.780185341835022, -3.3349082469940186, -0.010511445812880993, 84.49636840820312, 4.046839237213135
165799, 1.7744165658950806, -3.3360681533813477, 0.003273138077929616, -0.05253608524799347, -0.00835180189460516, -0.0021993457339704037, 118566.9375, 148713.8125, 90029.0234375, 119987.03125, 139797.875, 98311.1953125, 0.0, 0.0, 0.0, 0.0, 1.779629111289978, -3.3348584175109863, -0.01000156719237566, 84.51048278808594, 4.049038887023926
165819, 1.7744605541229248, -3.33612060546875, 0.0040635219775140285, -0.05294579640030861, -0.00885998085141182, 0.004082286264747381, 118569.125, 148716.125, 90027.0703125, 119987.03125, 139795.078125, 98308.4140625, 0.0, 0.0, 0.0, 0.0, 1.7806473970413208, -3.3351354598999023, -0.011183603666722775, 84.5120849609375, 4.05848503112793
165839, 1.7743489742279053, -3.3360390663146973, 0.0028927770908921957, -0.05404230207204819, -0.008232099004089832, -0.003432157216593623, 118569.125, 148719.796875, 90022.03125, 119989.875, 139797.875, 98309.171875, 0.0, 0.0, 0.0, 0.0, 1.7795664072036743, -3.334808111190796, -0.009866928681731224, 84.48387908935547, 4.03546667098999
165859, 1.7738728523254395, -3.3364272117614746, 0.00163834763225168, -0.057735756039619446, -0.01193812396377325, -0.010325479321181774, 118567.734375, 148714.28125, 90030.609375, 119985.4921875, 139793.3125, 98301.8125, 0.0, 0.0, 0.0, 0.0, 1.7806645631790161, -3.3351833820343018, -0.011247588321566582, 84.50302124023438, 4.034425258636475
165879, 1.7738734483718872, -3.336333751678467, 0.003171314252540469, -0.0583207905292511, -0.011401784606277943, 3.867565465043299e-05, 118564.75, 148714.28125, 90030.96875, 119990.765625, 139789.78125, 98303.0859375, 0.0, 0.0, 0.0, 0.0, 1.7805894613265991, -3.335146903991699, -0.011227298527956009, 84.46820068359375, 4.031665325164795
165899, 1.7735693454742432, -3.3367245197296143, 0.001682650181464851, -0.06097359582781792, -0.015186264179646969, -0.009227896109223366, 118561.0625, 148714.28125, 90028.6640625, 119986.3828125, 139795.59375, 98312.46875, 0.0, 0.0, 0.0, 0.0, 1.77965247631073, -3.3348424434661865, -0.009993781335651875, 84.48224639892578, 4.061633110046387
165920, 1.77370023727417, -3.3360939025878906, 0.004344723653048277, -0.05837460607290268, -0.00889926590025425, 0.007676324341446161, 118564.0546875, 148708.28125, 90027.0703125, 119980.453125, 139797.359375, 98305.8671875, 0.0, 0.0, 0.0, 0.0, 1.7795228958129883, -3.3348560333251953, -0.009813785552978516, 84.44917297363281, 4.0442280769348145
165939, 1.7735395431518555, -3.3362486362457275, 0.00292610633186996, -0.059989724308252335, -0.010289282537996769, -0.0015261770458891988, 118560.375, 148717.03125, 90025.125, 119980.453125, 139784.71875, 98304.359375, 0.0, 0.0, 0.0, 0.0, 1.7803106307983398, -3.3348426818847656, -0.011006113141775131, 84.4652328491211, 4.045560836791992
165959, 1.7741003036499023, -3.3362128734588623, 0.0037680433597415686, -0.05590154603123665, -0.010285443626344204, 0.004094251897186041, 118563.359375, 148714.734375, 90036.0078125, 119982.640625, 139785.96875, 98302.328125, 0.0, 0.0, 0.0, 0.0, 1.780725121498108, -3.33516001701355, -0.011363277211785316, 84.55207824707031, 4.028452396392822
165979, 1.7740145921707153, -3.336625576019287, 0.0024282345548272133, -0.056687623262405396, -0.01474042423069477, -0.0046616047620773315, 118563.359375, 148717.5, 90029.8125, 119979.796875, 139797.359375, 98305.8671875, 0.0, 0.0, 0.0, 0.0, 1.78022301197052, -3.3348886966705322, -0.010860977694392204, 84.48904418945312, 4.055088996887207
165999, 1.7737131118774414, -3.336503267288208, 0.00396270677447319, -0.059190940111875534, -0.013463625684380531, 0.007270010653883219, 118558.875, 148705.96875, 90025.125, 119981.3359375, 139793.3125, 98308.4140625, 0.0, 0.0, 0.0, 0.0, 1.7795592546463013, -3.334808826446533, -0.009848332963883877, 84.54763793945312, 4.083317279815674
166020, 1.773932695388794, -3.3364791870117188, 0.003072370309382677, -0.05620582401752472, -0.0125663410872221, 0.000693601556122303, 118561.8671875, 148709.65625, 90020.875, 119980.453125, 139795.59375, 98308.4140625, 0.0, 0.0, 0.0, 0.0, 1.780381679534912, -3.334920644760132, -0.01106546726077795, 84.56436157226562, 4.079728126525879
166039, 1.7740298509597778, -3.3365848064422607, 0.0036885307636111975, -0.05518556758761406, -0.013235380873084068, 0.006106712389737368, 118559.6796875, 148716.578125, 90027.0703125, 119978.2578125, 139788.25, 98314.5, 0.0, 0.0, 0.0, 0.0, 1.779524803161621, -3.3348093032836914, -0.009857969358563423, 84.53416442871094, 4.088481903076172
166059, 1.7742209434509277, -3.3360509872436523, 0.0029135188087821007, -0.05249129980802536, -0.008109226822853088, 0.0004743974714074284, 118560.375, 148714.28125, 90030.96875, 119980.453125, 139801.40625, 98304.359375, 0.0, 0.0, 0.0, 0.0, 1.7795846462249756, -3.3348374366760254, -0.009899316355586052, 84.50507354736328, 4.014254570007324
166079, 1.7745437622070312, -3.3359649181365967, 0.0014695292338728905, -0.05022638663649559, -0.0075226761400699615, -0.008800250478088856, 118558.1875, 148713.8125, 90027.0703125, 119984.8359375, 139788.25, 98308.4140625, 0.0, 0.0, 0.0, 0.0, 1.7796032428741455, -3.334825038909912, -0.00990338996052742, 84.5667495727539, 4.043206214904785
166099, 1.7741856575012207, -3.3361053466796875, 0.00486821960657835, -0.052713993936777115, -0.008849005214869976, 0.012839882634580135, 118558.984375, 148714.734375, 90024.3359375, 119979.796875, 139799.125, 98306.3828125, 0.0, 0.0, 0.0, 0.0, 1.7796125411987305, -3.3348500728607178, -0.00992607232183218, 84.53414916992188, 4.009098529815674
166119, 1.7739334106445312, -3.336419105529785, 0.003355887718498707, -0.05548662319779396, -0.01201655250042677, 0.0012410487979650497, 118559.6796875, 148723.03125, 90034.0625, 119979.5625, 139792.8125, 98303.0859375, 0.0, 0.0, 0.0, 0.0, 1.7796173095703125, -3.3348379135131836, -0.009924834594130516, 84.5024642944336, 4.009722709655762
166139, 1.7736274003982544, -3.3365890979766846, 0.004854118451476097, -0.057720012962818146, -0.012986325658857822, 0.010932674631476402, 118561.8671875, 148707.8125, 90029.8125, 119987.03125, 139797.875, 98305.109375, 0.0, 0.0, 0.0, 0.0, 1.7802798748016357, -3.3348851203918457, -0.01085954811424017, 84.51856231689453, 4.042591571807861
166161, 1.7741104364395142, -3.3368046283721924, 0.0030832996126264334, -0.05552418529987335, -0.015513492748141289, -0.0014457982033491135, 118562.671875, 148711.96875, 90029.0234375, 119984.1875, 139795.59375, 98305.109375, 0.0, 0.0, 0.0, 0.0, 1.780699610710144, -3.3351311683654785, -0.011164279654622078, 84.48542022705078, 3.998305082321167
166179, 1.774131178855896, -3.336033582687378, 0.0042756088078022, -0.054656874388456345, -0.008342990651726723, 0.006541608367115259, 118564.0546875, 148707.359375, 90030.96875, 119974.5234375, 139792.296875, 98303.0859375, 0.0, 0.0, 0.0, 0.0, 1.7800803184509277, -3.3349430561065674, -0.010436766780912876, 84.50487518310547, 4.034671306610107
166199, 1.7742093801498413, -3.336455821990967, 0.0029335489962249994, -0.054394375532865524, -0.012424747459590435, -0.0023750332184135914, 118564.0546875, 148709.65625, 90028.6640625, 119978.2578125, 139792.296875, 98306.3828125, 0.0, 0.0, 0.0, 0.0, 1.7806224822998047, -3.335163116455078, -0.011227748356759548, 84.52315521240234, 4.017088890075684
166219, 1.7736930847167969, -3.3369903564453125, 0.004708559717983007, -0.058835625648498535, -0.01688886061310768, 0.009102515876293182, 118558.984375, 148710.125, 90025.921875, 119979.796875, 139795.59375, 98304.359375, 0.0, 0.0, 0.0, 0.0, 1.7803436517715454, -3.3349530696868896, -0.0110034653916955, 84.4895248413086, 3.9928040504455566
166239, 1.7745275497436523, -3.336010456085205, 0.003552437527105212, -0.051708970218896866, -0.007838571444153786, 0.001250499626621604, 118564.859375, 148709.65625, 90034.5, 119981.9921875, 139790.53125, 98304.359375, 0.0, 0.0, 0.0, 0.0, 1.7802796363830566, -3.3348984718322754, -0.010887264274060726, 84.49320983886719, 4.008697986602783
166260, 1.7736668586730957, -3.336544990539551, 0.005612209904938936, -0.058555252850055695, -0.012510206550359726, 0.015494502149522305, 118555.3046875, 148707.359375, 90030.171875, 119984.1875, 139792.296875, 98308.4140625, 0.0, 0.0, 0.0, 0.0, 1.7806222438812256, -3.3351428508758545, -0.011171926744282246, 84.45935821533203, 4.020051956176758
166279, 1.7740647792816162, -3.3361313343048096, 0.004495017696171999, -0.05506160482764244, -0.008872300386428833, 0.006992483511567116, 118556.0, 148713.8125, 90034.859375, 119970.1328125, 139788.765625, 98305.8671875, 0.0, 0.0, 0.0, 0.0, 1.780764102935791, -3.335174798965454, -0.01141081377863884, 84.46903991699219, 3.993708610534668
166299, 1.774348497390747, -3.336063861846924, 0.003016335191205144, -0.053186699748039246, -0.008464240469038486, -0.002551967976614833, 118557.4921875, 148714.28125, 90027.0703125, 119984.8359375, 139794.578125, 98298.2734375, 0.0, 0.0, 0.0, 0.0, 1.78072190284729, -3.335172176361084, -0.011321969330310822, 84.47506713867188, 4.033025741577148
166320, 1.7738335132598877, -3.3368184566497803, 0.003718986641615629, -0.05738358572125435, -0.015161789022386074, 0.0013779847649857402, 118559.6796875, 148714.28125, 90031.7578125, 119977.6015625, 139793.3125, 98300.296875, 0.0, 0.0, 0.0, 0.0, 1.780295968055725, -3.334916830062866, -0.010544351302087307, 84.44965362548828, 3.993431568145752
166339, 1.7736530303955078, -3.336298942565918, 0.002248253207653761, -0.05911603942513466, -0.010057935491204262, -0.007507251109927893, 118559.6796875, 148699.046875, 90025.921875, 119979.796875, 139786.484375, 98304.359375, 0.0, 0.0, 0.0, 0.0, 1.7803034782409668, -3.3348774909973145, -0.010940264910459518, 84.46702575683594, 4.058729648590088
166359, 1.7741460800170898, -3.336249589920044, 0.0036126787308603525, -0.05526631325483322, -0.010280289687216282, 0.0017069228924810886, 118561.171875, 148707.8125, 90028.6640625, 119977.6015625, 139790.53125, 98294.96875, 0.0, 0.0, 0.0, 0.0, 1.780383825302124, -3.334933280944824, -0.011152638122439384, 84.4786148071289, 4.005170822143555
166379, 1.7737436294555664, -3.336550712585449, 0.0021187677048146725, -0.056936297565698624, -0.012594873085618019, -0.007701450493186712, 118558.1875, 148714.734375, 90032.9140625, 119975.4140625, 139789.265625, 98303.8359375, 0.0, 0.0, 0.0, 0.0, 1.7807735204696655, -3.335148572921753, -0.011244413442909718, 84.4538345336914, 4.049703121185303
166399, 1.7742817401885986, -3.3365819454193115, 0.003914957400411367, -0.05376344546675682, -0.013279159553349018, 0.004852994345128536, 118563.359375, 148707.8125, 90026.71875, 119973.8671875, 139788.765625, 98308.4140625, 0.0, 0.0, 0.0, 0.0, 1.7801792621612549, -3.3349475860595703, -0.01056828536093235, 84.54838562011719, 4.058832168579102
166419, 1.7731008529663086, -3.3368406295776367, 0.0027914971578866243, -0.062078509479761124, -0.014809589833021164, -0.00302616273984313, 118560.375, 148704.59375, 90031.7578125, 119972.328125, 139793.3125, 98303.0859375, 0.0, 0.0, 0.0, 0.0, 1.7802367210388184, -3.334944725036621, -0.0105287441983819, 84.4902572631836, 4.058362007141113
166439, 1.7728363275527954, -3.3368377685546875, 0.005301180295646191, -0.06428222358226776, -0.01470518484711647, 0.01443608570843935, 118556.8046875, 148713.359375, 90030.96875, 119984.1875, 139788.765625, 98303.0859375, 0.0, 0.0, 0.0, 0.0, 1.7795155048370361, -3.334786891937256, -0.009800443425774574, 84.54549407958984, 4.05493688583374
166461, 1.7735881805419922, -3.3365304470062256, 0.0043283612467348576, -0.05850856378674507, -0.012056148611009121, 0.006873291917145252, 118553.1171875, 148711.515625, 90027.0703125, 119973.8671875, 139791.03125, 98303.0859375, 0.0, 0.0, 0.0, 0.0, 1.7805968523025513, -3.335113048553467, -0.01104974839836359, 84.56375122070312, 4.073315620422363
166479, 1.7733687162399292, -3.3368098735809326, 0.00306299002841115, -0.060074251145124435, -0.01430937834084034, -0.002601164160296321, 118555.3046875, 148705.046875, 90032.9140625, 119977.6015625, 139790.015625, 98302.328125, 0.0, 0.0, 0.0, 0.0, 1.780379295349121, -3.3349432945251465, -0.01108599454164505, 84.54155731201172, 4.069515705108643
166500, 1.7741302251815796, -3.33628511428833, 0.0035675540566444397, -0.05494249239563942, -0.009892227128148079, 0.00041277805576100945, 118557.4921875, 148713.8125, 90033.7109375, 119968.828125, 139793.3125, 98306.3828125, 0.0, 0.0, 0.0, 0.0, 1.780210018157959, -3.334892988204956, -0.010441645979881287, 84.56231689453125, 4.013064384460449
166519, 1.7737964391708374, -3.3364288806915283, 0.0023453705944120884, -0.05740129575133324, -0.011335731483995914, -0.007519774604588747, 118561.171875, 148712.421875, 90025.921875, 119969.484375, 139791.796875, 98302.328125, 0.0, 0.0, 0.0, 0.0, 1.780277132987976, -3.334879159927368, -0.011006487533450127, 84.53739929199219, 4.042270660400391
166539, 1.7735871076583862, -3.3369455337524414, 0.005092091392725706, -0.05829145386815071, -0.015392093919217587, 0.009842842817306519, 118556.8046875, 148705.046875, 90034.5, 119976.953125, 139782.4375, 98297.75, 0.0, 0.0, 0.0, 0.0, 1.780383825302124, -3.3349742889404297, -0.01102821622043848, 84.55418395996094, 4.090193748474121
166559, 1.773133397102356, -3.3369758129119873, 0.003503216430544853, -0.06294193118810654, -0.015665074810385704, -0.0014430368319153786, 118558.984375, 148709.65625, 90029.0234375, 119973.8671875, 139790.53125, 98297.75, 0.0, 0.0, 0.0, 0.0, 1.780200481414795, -3.3349366188049316, -0.010538589209318161, 84.52228546142578, 4.074942111968994
166579, 1.773435354232788, -3.336564302444458, 0.005271730478852987, -0.061234645545482635, -0.012290913611650467, 0.010143234394490719, 118555.3046875, 148707.359375, 90027.0703125, 119979.796875, 139794.578125, 98303.6015625, 0.0, 0.0, 0.0, 0.0, 1.7803881168365479, -3.3348886966705322, -0.011043411679565907, 84.54146575927734, 4.019312381744385
166599, 1.773737907409668, -3.336221933364868, 0.003962851595133543, -0.058449432253837585, -0.00954028032720089, 0.0008844983531162143, 118556.8046875, 148716.125, 90029.8125, 119971.0234375, 139786.984375, 98303.6015625, 0.0, 0.0, 0.0, 0.0, 1.7809523344039917, -3.335210084915161, -0.011461647227406502, 84.54556274414062, 4.0188751220703125
166620, 1.773457646369934, -3.336806535720825, 0.005162721034139395, -0.06010957807302475, -0.014690440148115158, 0.008798699826002121, 118561.8671875, 148710.125, 90036.8046875, 119969.484375, 139790.015625, 98308.4140625, 0.0, 0.0, 0.0, 0.0, 1.7795337438583374, -3.3348376750946045, -0.009874417446553707, 84.56478881835938, 4.016634464263916
166639, 1.7737023830413818, -3.336836099624634, 0.0038831960409879684, -0.0578615665435791, -0.015345544554293156, 7.77821842348203e-05, 118556.8046875, 148713.8125, 90029.8125, 119974.7578125, 139790.53125, 98294.96875, 0.0, 0.0, 0.0, 0.0, 1.779518723487854, -3.334810495376587, -0.009873188100755215, 84.53549194335938, 4.010695457458496
166660, 1.77412748336792, -3.33636212348938, 0.004085996653884649, -0.055567145347595215, -0.011118108406662941, 0.0020552440546453, 118554.6171875, 148702.75, 90034.859375, 119971.6796875, 139788.25, 98306.3828125, 0.0, 0.0, 0.0, 0.0, 1.7807196378707886, -3.335156202316284, -0.011200975626707077, 84.54444885253906, 4.063979625701904
166679, 1.774345874786377, -3.3362607955932617, 0.002802044153213501, -0.053929101675748825, -0.010357186198234558, -0.006213614717125893, 118553.1171875, 148711.96875, 90029.8125, 119973.21875, 139787.734375, 98304.359375, 0.0, 0.0, 0.0, 0.0, 1.7802399396896362, -3.334864854812622, -0.01095334067940712, 84.5638198852539, 4.063992023468018
166699, 1.7734438180923462, -3.336857318878174, 0.003998777829110622, -0.06052963063120842, -0.015338708646595478, 0.0035386329982429743, 118556.8046875, 148711.515625, 90036.4453125, 119972.5625, 139792.296875, 98307.65625, 0.0, 0.0, 0.0, 0.0, 1.780214548110962, -3.334892749786377, -0.010915076360106468, 84.52974700927734, 4.0570878982543945
166719, 1.7741584777832031, -3.336048126220703, 0.0030889404006302357, -0.05540682375431061, -0.008115983568131924, -0.0026566742453724146, 118548.7421875, 148705.046875, 90036.8046875, 119973.8671875, 139785.96875, 98302.328125, 0.0, 0.0, 0.0, 0.0, 1.7803680896759033, -3.3348844051361084, -0.011017526499927044, 84.59059143066406, 4.000543117523193
166739, 1.7737914323806763, -3.336566209793091, 0.0014067362062633038, -0.057347800582647324, -0.012731170281767845, -0.012644900940358639, 118558.984375, 148700.4375, 90032.9140625, 119970.1328125, 139781.921875, 98302.328125, 0.0, 0.0, 0.0, 0.0, 1.7795534133911133, -3.334791421890259, -0.009844820015132427, 84.51802062988281, 4.030928611755371
166759, 1.7745708227157593, -3.335979700088501, 0.003603644436225295, -0.050706345587968826, -0.007244818843901157, 0.0029467022977769375, 118560.484375, 148709.65625, 90034.0625, 119967.2890625, 139792.296875, 98297.0, 0.0, 0.0, 0.0, 0.0, 1.7805964946746826, -3.33510160446167, -0.011123520322144032, 84.61143493652344, 4.032092094421387
166779, 1.7744172811508179, -3.336113214492798, 0.00222557014785707, -0.05236600339412689, -0.008661208674311638, -0.006489869672805071, 118556.8046875, 148703.203125, 90030.96875, 119968.1796875, 139788.25, 98305.6328125, 0.0, 0.0, 0.0, 0.0, 1.7795273065567017, -3.3348116874694824, -0.009863106533885002, 84.55647277832031, 4.046350479125977
166799, 1.7741820812225342, -3.336620330810547, 0.002611858304589987, -0.05337352305650711, -0.01386960782110691, -0.0052535561844706535, 118550.2421875, 148705.515625, 90036.0078125, 119973.21875, 139782.9375, 98311.71875, 0.0, 0.0, 0.0, 0.0, 1.7802011966705322, -3.3349668979644775, -0.010535044595599174, 84.57389068603516, 4.002786636352539
166819, 1.774435043334961, -3.3363077640533447, 0.001189228380098939, -0.05216102674603462, -0.011074657551944256, -0.01170467957854271, 118545.0625, 148703.203125, 90037.6015625, 119969.484375, 139792.296875, 98302.328125, 0.0, 0.0, 0.0, 0.0, 1.7807645797729492, -3.335145950317383, -0.011169113218784332, 84.59392547607422, 4.002851486206055
166839, 1.7742094993591309, -3.335841417312622, 0.0030274607706815004, -0.054833605885505676, -0.0067693740129470825, 0.0024217511527240276, 118555.3046875, 148706.890625, 90037.9609375, 119968.828125, 139781.921875, 98300.296875, 0.0, 0.0, 0.0, 0.0, 1.7802857160568237, -3.3349251747131348, -0.010581471025943756, 84.61095428466797, 3.979684591293335
166861, 1.774221420288086, -3.336280584335327, 0.0020357498433440924, -0.054224416613578796, -0.01086551882326603, -0.004274855833500624, 118550.2421875, 148710.125, 90041.8515625, 119965.75, 139792.296875, 98304.359375, 0.0, 0.0, 0.0, 0.0, 1.7803043127059937, -3.3348987102508545, -0.01095104031264782, 84.63493347167969, 4.018741130828857
166879, 1.7742595672607422, -3.33594012260437, 0.0029980645049363375, -0.054385874420404434, -0.0076864310540258884, 0.0030165184289216995, 118550.2421875, 148704.59375, 90034.5, 119963.5546875, 139791.03125, 98294.96875, 0.0, 0.0, 0.0, 0.0, 1.7795225381851196, -3.33482027053833, -0.009792407974600792, 84.60558319091797, 4.038441181182861
166900, 1.7742384672164917, -3.336516857147217, 0.0020223951432853937, -0.05431739240884781, -0.013083167374134064, -0.003483600215986371, 118552.4296875, 148706.890625, 90031.7578125, 119967.9453125, 139781.921875, 98301.5703125, 0.0, 0.0, 0.0, 0.0, 1.7803375720977783, -3.334907293319702, -0.010996222496032715, 84.61518096923828, 3.9823429584503174
166919, 1.774309754371643, -3.3359873294830322, 0.003782419953495264, -0.05440349131822586, -0.008363169617950916, 0.009253067895770073, 118556.109375, 148705.96875, 90036.4453125, 119965.09375, 139792.296875, 98300.296875, 0.0, 0.0, 0.0, 0.0, 1.7796186208724976, -3.334852933883667, -0.009888062253594398, 84.59256744384766, 4.006572723388672
166939, 1.7744274139404297, -3.3364064693450928, 0.002617486519739032, -0.05377951264381409, -0.012212452478706837, 0.0008802971569821239, 118545.0625, 148707.359375, 90034.5, 119975.4140625, 139790.015625, 98301.5703125, 0.0, 0.0, 0.0, 0.0, 1.7806406021118164, -3.335144519805908, -0.011194535531103611, 84.60269927978516, 4.027820587158203
166959, 1.7746082544326782, -3.3359780311584473, 0.001265210215933621, -0.05271110311150551, -0.00837915763258934, -0.007317856885492802, 118551.734375, 148710.125, 90038.75, 119969.484375, 139792.296875, 98301.5703125, 0.0, 0.0, 0.0, 0.0, 1.7801735401153564, -3.334949493408203, -0.010499109514057636, 84.62574768066406, 4.014286994934082
166979, 1.7744172811508179, -3.336310863494873, 0.003605702193453908, -0.053622499108314514, -0.011467423290014267, 0.00685886899009347, 118550.2421875, 148713.8125, 90038.3984375, 119966.640625, 139783.6875, 98301.0546875, 0.0, 0.0, 0.0, 0.0, 1.7802705764770508, -3.3348968029022217, -0.0105599295347929, 84.59837341308594, 3.988600492477417
166999, 1.774922251701355, -3.3359391689300537, 0.0023287825752049685, -0.04945649206638336, -0.008189357817173004, -0.0017815864412114024, 118545.8671875, 148705.515625, 90036.8046875, 119971.0234375, 139786.484375, 98302.84375, 0.0, 0.0, 0.0, 0.0, 1.779603123664856, -3.3348734378814697, -0.009932557120919228, 84.61065673828125, 4.044752597808838
167019, 1.7743231058120728, -3.3363194465637207, 0.003704504109919071, -0.05448826029896736, -0.011282340623438358, 0.0072654178366065025, 118542.984375, 148698.59375, 90036.8046875, 119969.484375, 139785.96875, 98302.328125, 0.0, 0.0, 0.0, 0.0, 1.7804137468338013, -3.334902763366699, -0.011051778681576252, 84.58271026611328, 4.0172529220581055
167039, 1.7747220993041992, -3.3359479904174805, 0.002501770621165633, -0.051361218094825745, -0.00782853178679943, -0.0008731765556149185, 118555.3046875, 148702.28125, 90038.75, 119972.5625, 139783.6875, 98294.96875, 0.0, 0.0, 0.0, 0.0, 1.7801470756530762, -3.3349406719207764, -0.010493384674191475, 84.59185791015625, 4.016182899475098
167059, 1.7744404077529907, -3.3367581367492676, 0.0028095475863665342, -0.05467331409454346, -0.01546288188546896, 0.0009144323994405568, 118544.3671875, 148711.515625, 90047.6953125, 119970.375, 139783.6875, 98300.296875, 0.0, 0.0, 0.0, 0.0, 1.7807096242904663, -3.3351364135742188, -0.011327570304274559, 84.56512451171875, 4.038555145263672
167079, 1.7742482423782349, -3.336700201034546, 0.0018086156342178583, -0.05591161549091339, -0.014201323501765728, -0.0058022839948534966, 118550.9296875, 148709.203125, 90036.8046875, 119968.1796875, 139785.96875, 98295.484375, 0.0, 0.0, 0.0, 0.0, 1.7806117534637451, -3.335143566131592, -0.01117093488574028, 84.57093048095703, 4.047431468963623
167099, 1.7740086317062378, -3.3364267349243164, 0.003751617856323719, -0.05708565190434456, -0.011170929297804832, 0.007748919539153576, 118548.0546875, 148713.359375, 90038.75, 119961.359375, 139784.203125, 98296.2421875, 0.0, 0.0, 0.0, 0.0, 1.7802082300186157, -3.3349132537841797, -0.010483231395483017, 84.53872680664062, 4.017877578735352
167119, 1.7743194103240967, -3.336064100265503, 0.002597194630652666, -0.05349450558423996, -0.007714633364230394, -0.0002550049975980073, 118548.7421875, 148698.140625, 90038.75, 119971.6796875, 139781.921875, 98305.6328125, 0.0, 0.0, 0.0, 0.0, 1.7802317142486572, -3.334872245788574, -0.010501770302653313, 84.55519104003906, 4.022511005401611
167139, 1.774172067642212, -3.3364036083221436, 0.0052002896554768085, -0.055776841938495636, -0.01123417541384697, 0.018130771815776825, 118541.4921875, 148706.890625, 90036.8046875, 119966.640625, 139785.96875, 98301.5703125, 0.0, 0.0, 0.0, 0.0, 1.780267357826233, -3.3349499702453613, -0.010599629022181034, 84.57718658447266, 4.022005558013916
167160, 1.7741186618804932, -3.3361401557922363, 0.004123164340853691, -0.056171197444200516, -0.008585025556385517, 0.008918101899325848, 118550.2421875, 148704.59375, 90036.8046875, 119965.09375, 139785.96875, 98299.546875, 0.0, 0.0, 0.0, 0.0, 1.7803258895874023, -3.334904909133911, -0.011140536516904831, 84.58257293701172, 4.032338619232178
167179, 1.7740991115570068, -3.3370578289031982, 0.0026043420657515526, -0.0565413273870945, -0.017389874905347824, -0.002404720289632678, 118547.359375, 148700.4375, 90038.75, 119954.78125, 139790.53125, 98301.0546875, 0.0, 0.0, 0.0, 0.0, 1.780167818069458, -3.3349270820617676, -0.010406188666820526, 84.63316345214844, 4.058945655822754
167199, 1.7735012769699097, -3.337268590927124, 0.005713836755603552, -0.06127024069428444, -0.018417680636048317, 0.01815345138311386, 118554.6171875, 148699.046875, 90041.8515625, 119970.375, 139790.015625, 98297.515625, 0.0, 0.0, 0.0, 0.0, 1.779479742050171, -3.3348004817962646, -0.009785257279872894, 84.64657592773438, 4.083381175994873
